src,ref,hyp
韩文字母是唯一一个特意发明供日常使用的字母表，是于 1444 年世宗皇帝（1418 - 1450）统治时期所发明的。,Hangeul is the only purposely invented alphabet in popular daily use. The alphabet was invented in 1444 during the reign of King Sejong (1418 – 1450).,"The Korean alphabet is the only alphabet specifically invented for everyday use, created during the reign of King Sejong (1418–1450) in 1444."
世宗大王为朝鲜王朝的第四任君主，也是最受推崇的君主之一。,King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.,Sejong the Great was the fourth ruler of the Joseon Dynasty and one of the most highly revered monarchs.
他最初将韩语字母发音表命名为“训民正音”，意思是“用于教导人民的正确发音”。,"He originally named the Hangeul alphabet Hunmin Jeongeum, which means ""the correct sounds for the instruction of the people"".","He originally named the Korean alphabet pronunciation chart ""Hunminjeongum,"" meaning ""correct pronunciation for teaching the people."""
关于梵语的起源有很多说法。其中之一是雅利安人从西方移民到印度，将自己的语言带到这里。,There are many theories to how Sanskrit came into existence. One of them is about an Aryan migration from the west into India who brought their language with them.,"There are many theories about the origin of Sanskrit, one of which is that the Aryans migrated from the West to India and brought their language with them."
梵语是一种古老的语言，能与欧洲的拉丁语相媲美。,Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.,"Sanskrit is an ancient language, comparable to Latin in Europe."
世界上已知最早的书是用梵文写的。《奥义书》编撰完成后，梵文由于等级制度的原因逐渐消失。,"The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.","The world's earliest known book was written in Sanskrit. After the compilation of the Upanishads was completed, Sanskrit gradually disappeared due to the reasons of the class system."
梵语是一种博大精深的语言，也是许多现代印度语的起源，就像拉丁语是法语和西班牙语等欧洲语言的起源一样。,"Sanskrit is a very complex and rich language, which has served to be the source for many modern Indian languages, just like Latin is the source for European languages like French and Spanish.","Sanskrit is a profound and extensive language and the origin of many modern Indian languages, just as Latin is the origin of French and Spanish and other European languages."
对法作战结束后，德国又开始为入侵不列颠岛做准备。,"With the battle for France over, Germany began to get ready to invade the island of Britain.","After the war against France ended, Germany began preparing to invade the British Isles."
德国将此次袭击的代号定为“海狮行动”。英国军队从敦刻尔克撤退时失去了大部分重型武器和补给，元气大伤。,"Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.","Germany named this operation ""Sea Lion."" The British army lost most of its heavy weapons and supplies during the retreat from Dunkirk, suffering heavy damage."
但皇家海军还是比德国海军（“Kriegsmarine”）强得多，可以摧毁任何跨越英吉利海峡的入侵舰队。,But the Royal Navy was still much stronger than the German Navy (“Kriegsmarine”) and could have destroyed any invasion fleet sent across the English Channel.,"But the Royal Navy was still vastly stronger than the German Navy (""Kriegsmarine""), capable of destroying any invading fleet crossing the English Channel."
然而，很少有皇家海军舰艇在潜在的入侵路线附近驻扎，因为海军将领们担心舰艇会被德国的空袭击沉。,"However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.","However, few Royal Navy ships were stationed near potential invasion routes, as naval commanders feared they would be sunk by German air attacks."
让我们先来解释一下意大利的计划。意大利基本上属于德国和日本的“小兄弟”。,"Let's start with an explanation about Italy's plans. Italy was mainly the ""little brother"" of Germany and Japan.","Let's explain Italy's plan; Italy is basically considered Germany and Japan's ""little brothers."""
该国陆军和海军都比较弱，尽管他们在战争开始前不久建造了四艘新舰船。,"It had a weaker army and a weaker navy, although they had just built four new ships right before the beginning of the war.","The country's army and navy are both relatively weak, even though they built four new ships just a short time before the war began."
意大利的主要目标是非洲国家。为了夺取这些国家，他们需要一个军队基地，以便军队可以驶穿地中海，入侵非洲。,"Italy's main goals were African countries. To capture those countries, they would need to have a troop launching pad, so as troops could sail across the Mediterranean Sea and invade Africa.","Italy's main target is the African nations. To conquer these countries, they need a military base so that the army can sail through the Mediterranean and invade Africa."
为此，他们不得不将英国在埃及的基地和船舰撤出。除了采取这些行动，意大利的战舰本不应该有所行动。,"For that, they had to get rid of British bases and ships in Egypt. Besides those actions, Italy's battleships were not supposed to do anything else.","For this, they had to withdraw the British base and ships from Egypt. Apart from taking these actions, Italy's battleships should not have intervened."
现在来看日本。和英国一样，日本是一个岛国。,"Now for Japan. Japan was an island country, just like Britain.","Now let's look at Japan. Like the UK, Japan is an island nation."
潜水艇是为了在水底下行驶而设计的船，而且潜水艇在水面下停留的时间较长。,"Submarines are ships designed to travel underwater, and remain there for an extended amount of time.","Submarines are designed as ships to travel underwater, and they can stay submerged for extended periods."
第一次世界大战和第二次世界大战期间都使用了潜水艇。 那时它们的速度很慢，射击范围也非常有限。,Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.,"Submarines were used during both World War I and World War II, but they were very slow and had a very limited firing range at that time."
在战争开始时，它们大多在海面上航行，但随着雷达的发展和精确度的提高，潜艇被迫潜入水下以免被发现。,"In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.","At the start of the war, they mostly sailed on the surface, but as radar developed and its accuracy improved, submarines were forced to dive underwater to avoid being detected."
德国潜艇被称为 U 型潜艇。德国人非常擅长导航和操作潜艇。,German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,German submarines are known as U-boats. Germans are very skilled at navigating and operating submarines.
由于德国人在潜艇方面很成功，他们在战后不获托管大量潜艇。,"Because of their success with submarines, after the war Germans aren't trusted to have many of them.","Because the Germans were very successful with submarines, they did not receive a large number of them as trustees after the war."
是的！图坦卡蒙国王，有时也被称为“图特王”或“少年国王”，他是现代最著名的古埃及国王之一。,"Yes! King Tutankhamun, sometimes referred to as ""King Tut"" or ""The Boy King"", is one of the most well known ancient Egyptian kings in modern times.","Yes! Tutankhamun, sometimes called ""King Tut"" or ""The Young King,"" is one of the most famous ancient Egyptian kings today."
有趣的是，他在古代并不被认为是举足轻重的人物，而且不被记录于大多数古代国王的名单。,"Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.",It's interesting that he was not considered a significant figure in ancient times and was not recorded in the lists of most ancient kings.
然而，1922 年发现了他的墓穴，让他成了名人。虽然有许多过去的坟墓被盗，但这座坟墓几乎未遭破坏。,"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.","However, his tomb was discovered in 1922, making him famous. Although many ancient tombs have been looted, this one remains almost intact."
图坦卡蒙的大部分陪葬品都保存完好，其中包括数千件由贵金属和稀有宝石制成的文物。,"Most of the items buried with Tutankhamun have been well preserved, including thousands of artefacts made from precious metals and rare stones.","Most of Tutankhamun's burial artifacts are well-preserved, including thousands of items made from precious metals and rare gemstones."
辐轮的发明使亚述人的战车更轻便、更迅速，行驶起来可以更轻松地超过士兵和其他战车。,"The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots.","The invention of the spoked wheel made the Assyrians' chariots lighter and faster, allowing them to move more easily over soldiers and other chariots."
他们从致命的十字弓中射出的利箭，能穿透敌军的盔甲。公元前 1000 年前后，亚述人使用了第一批骑兵。,"Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.","The sharp arrows shot from their deadly crossbows could pierce through the enemy's armor, and around 1000 BC, the Assyrians used the first cavalry."
骑兵是指在马背上作战的军队。当时尚未发明马鞍，因此亚述骑兵只能骑在光秃秃的马背上作战。,"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.","Cavalry refers to armies that fight from horseback; at that time, the saddle had not yet been invented, so Assyrian cavalry could only fight while riding bareback on horses."
我们知道许多希腊政治家、科学家和艺术家。希腊文化中最有名的人可能是有着传奇色彩的盲人诗人荷马。他创作了希腊文学的两部杰作：《伊利亚特》和《奥德赛》。,"We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.","We know many Greek politicians, scientists, and artists. The most famous person in Greek culture might be the legendary blind poet Homer, who created two masterpieces of Greek literature: the *Iliad* and the *Odyssey*."
索福克勒斯（Sophocles ）和阿里斯托芬（Aristophanes）仍然是受欢迎的剧作家，他们的戏剧被认为是世界文学中最伟大的作品之一。,Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.,"Sophocles and Aristophanes remain popular playwrights, and their plays are considered among the greatest works in world literature."
另一个著名的希腊人是数学家毕达哥拉斯，他最有名的成就是提出了关于直角三角形各边关系的著名定理。,"Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.","Another famous Greek was the mathematician Pythagoras, whose most famous achievement was proposing the well-known theorem regarding the relationships between the sides of a right-angled triangle."
对于说印地语的人口数，有不同的说法。据估计，印地语是世界上第二到第四最常用的语言。,There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.,"There are differing accounts regarding the number of Hindi speakers, with estimates suggesting Hindi is the second to fourth most widely spoken language in the world."
母语人数取决于紧密相关的方言是否计算在内。,The number of native speakers varies depending on whether or not very closely related dialects are counted.,The number of native speakers depends on whether closely related dialects are included.
据估计，会说这种语言的人数量范围在 3.4 亿到 5 亿之间，而能听懂这种语言的人则多达 8 亿。,"Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.","It is estimated that there are between 340 million and 500 million speakers of this language, while up to 800 million people can understand it."
印度语和乌尔都语有着相似的词汇，但文字的书写方式不同；在日常对话中，这两种语言通常可以交流互通。,"Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.","The Indian and Urdu languages share similar vocabulary but differ in writing style; in everyday conversation, these two languages can usually be mutually understood."
15 世纪前后，爱沙尼亚北部深受德国文化的影响。,"Around the 15th century, northern Estonia was under great cultural influence of Germany.","Around the 15th century, northern Estonia was deeply influenced by German culture."
一些德国修道士想让上帝更接近本国人，所以他们发明了爱沙尼亚文字语言。,"Some German monks wanted to bring God closer to the native people, so they invented the Estonian literal language.","Some German monks wanted God to be closer to their compatriots, so they invented the Estonian written language."
它是在德语字母表中加了一个字母“Õ/õ”。,"It was based on the German alphabet and one character ""Õ/õ"" was added.","It's the German alphabet with an extra letter, ""Õ/õ."""
随着时间的推移，许多德语外来词与原有词汇合并。这就是启蒙运动的开始。,"As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.","As time went by, many German loanwords merged with the original vocabulary, marking the beginning of the Enlightenment."
传统上，王位继承人在完成学业后会直接入伍。,"Traditionally, the heir to the throne would go straight into the military after finishing school.","Traditionally, the heir to the throne enlists in the military immediately after completing their studies."
不过，查尔斯入读了剑桥大学三一学院，他在那里学习了人类学和考古学，后来又学习了历史学，获得了 2:2 学位（二等二学位）。,"However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree).","However, Charles enrolled at Trinity College, Cambridge, where he studied anthropology and archaeology before pursuing history, earning a 2:2 degree (second-class second)."
查尔斯是第一个获得学位的英国王室成员。,Charles was the first member of the British Royal Family to be awarded a degree.,Charles was the first member of the British royal family to receive a degree.
土耳其位于欧洲的部分（地处巴尔干半岛的东色雷斯或鲁米利亚）占其国土面积的 3％。,European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.,Turkey's European portion (located in Eastern Thrace or Rumelia on the Balkan Peninsula) accounts for 3% of its total land area.
"土耳其领土长 1,600 多公里（1,000 英里），宽 800 公里（500 英里），大致呈矩形。","The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.","Turkey's territory is approximately 1,600 kilometers (1,000 miles) long and 800 kilometers (500 miles) wide, roughly rectangular in shape."
"土耳其的国土面积（包括湖泊）为 783,562 平方公里（300,948 平方英里），其中 755,688 平方公里（291,773 平方英里）位于西南亚，23,764 平方公里（9,174 平方英里）位于欧洲。","Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.","Turkey's total land area (including lakes) is 783,562 square kilometers (300,948 square miles), of which 755,688 square kilometers (291,773 square miles) are located in Southwest Asia and 23,764 square kilometers (9,174 square miles) are located in Europe."
土耳其的面积在世界上排第 37 位，大约是法国本土和英国面积的总和。,"Turkey's area makes it the world's 37th-largest country, and is about the size of Metropolitan France and the United Kingdom combined.",Turkey's area ranks 37th in the world and is approximately the combined size of mainland France and the United Kingdom.
土耳其三面环海：西面是爱琴海，北面是黑海，南面则是地中海。,"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.","Turkey is surrounded by three seas: the Aegean Sea to the west, the Black Sea to the north, and the Mediterranean Sea to the south."
卢森堡历史悠久，但在 1839 年才独立成国。,Luxembourg has a long history but its independence dates from 1839.,Luxembourg has a long history but only became an independent country in 1839.
今天的比利时有部分地区过去属于卢森堡，但在 19 世纪 30 年代的比利时革命后被划入比利时。,Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.,Parts of Belgium were once part of Luxembourg but were later incorporated into Belgium after the Belgian Revolution in the 1830s.
卢森堡一直试图成为中立国，但它在第一次世界大战和第二次世界大战中都曾被德国占领。,Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.,"Luxembourg has always sought to be a neutral country, but it was occupied by Germany during both World War I and World War II."
1957 年，卢森堡成为如今被称为欧盟的组织的创始成员国。,In 1957 Luxembourg became a founding member of the organization which is today known as the European Union.,"In 1957, Luxembourg became one of the founding members of the organization now known as the European Union."
朱克杰宗（Drukgyal Dzong）是一座已毁的堡垒和佛教寺庙，位于帕罗区上部（在方德村）。,The Drukgyal Dzong is a ruined fortress and Buddhist monastery in the upper part of the Paro District (in Phondey Village).,Zhu Ke Jie Zong (Drukgyal Dzong) is a ruined fortress and Buddhist temple located in the upper Paro District (near Fodun Village).
据说扎布隆·阿旺·纳姆耶尔 (Zhabdrung nawang Namgyel) 于 1649 年建造这座堡垒，是为了纪念自己战胜藏蒙军队。,"It is said that in 1649, Zhabdrung Ngawang Namgyel created the fortress to commemorate his victory against the Tibetan-Mongol forces.",It is said that Zhabdrung Nawang Namgyel built this fortress in 1649 to commemorate his victory over Tibetan and Mongol forces.
1951 年，一场大火导致杜克耶堡仅存一丝遗迹，例如扎布隆·阿旺·纳姆格亚尔（Zhabdrung Ngawang Namgyal）的雕像。,"In 1951, a fire caused for only some of the relics of the Drukgyal Dzong to remain, such as the image of Zhabdrung Ngawang Namgyal.","In 1951, a fire reduced Dukeyeburg to just a few remnants, such as the statue of Zhabdrung Ngawang Namgyal."
火灾过后，堡垒得到维护和保护，成为不丹最备受瞩目的景点之一。,"After the fire, the fortress was preserved and protected, remaining to be one of Bhutan's most sensational attractions.","After the fire, the fortress was maintained and protected, becoming one of the most anticipated attractions in Bhutan."
18 世纪的柬埔寨被夹在泰国和越南两个强邻之间。,"During the 18th century Cambodia found itself squeezed between two powerful neighbors, Thailand and Vietnam.","The 18th-century Cambodia was sandwiched between its two powerful neighbors, Thailand and Vietnam."
泰国人在 18 世纪曾多次入侵柬埔寨，并在 1772 年摧毁了金边。,The Thais invaded Cambodia several times in the 18th century and in 1772 they destroyed Phnom Phen.,Thai people invaded Cambodia multiple times in the 18th century and destroyed Phnom Penh in 1772.
在 18 世纪的最后几年，越南人也入侵了柬埔寨。,In the last years of the 18th century the Vietnamese also invaded Cambodia.,"In the final years of the 18th century, the Vietnamese also invaded Cambodia."
百分之十八的委内瑞拉人失业，而大部分就业者是非正规经济从业人员。,"Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.","Eighteen percent of Venezuelans are unemployed, and most workers are in the informal economy."
三分之二的委内瑞拉人就是这样从事服务行业，接近四分之一的人从事工业，五分之一的人在农业行业里工作。,"Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.","Two-thirds of Venezuelans work in the service industry, nearly a quarter in industry, and one-fifth in agriculture."
委内瑞拉是石油净出口国，尽管只有百分之一的人在石油行业工作，但石油行业仍然是该国的重要产业。,"An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.","Venezuela is a net oil exporter, and although only one percent of the population works in the oil industry, it remains a vital sector for the country."
在国家独立初期，新加坡植物园发挥其专业知识所长，帮助该岛成为了一座热带“花园城市”。,"Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.","During the early stages of national independence, the Singapore Botanic Gardens leveraged its expertise to help transform the island into a tropical ""garden city."""
1981 年，卓锦万代兰被选为该国的国花。它是兰花的杂交品种。,"In 1981, Vanda Miss Joaquim, an orchid hybrid, was chosen as the nation's national flower.","In 1981, Zhan Jinfan orchid was chosen as the national flower of the country; it is a hybrid variety of orchid."
每年 10 月前后，大约有 150 万只食草动物从北部山区出发，穿过马拉河，前往雨水充足的南部平原。,"Every year around October nearly 1.5 million herbivores travel towards the southern plains, crossing the Mara River, from the northern hills for the rains.","Around October each year, approximately 1.5 million herbivores depart from the northern mountains, cross the Malal River, and head to the rain-abundant southern plains."
然后，在四月左右的雨季之后，从西部回到北部，再次穿越马拉河。,"And then back to the north through the west, once again crossing the Mara river, after the rains in around April.","Then, after the rainy season around April, returning from the west to the north, I crossed the Malal River again."
塞伦盖蒂（Serengeti）地区包括塞伦盖蒂（Serengeti ）国家公园、坦桑尼亚的恩戈罗恩戈罗（Ngorongoro）自然保护区、马斯瓦（Maswa）野生动物保护区以及肯尼亚的马赛马拉（Maasai Mara）国家保护区。,"The Serengeti region contains the Serengeti National Park, the Ngorongoro Conservation Area and Maswa Game Reserve in Tanzania and the Maasai Mara National Reserve in Kenya.","The Serengeti region includes the Serengeti National Park, the Ngorongoro Conservation Area in Tanzania, the Maswa Wildlife Reserve, and the Maasai Mara National Reserve in Kenya."
学习制作互动媒体需要常规传统技能，以及在互动课程中掌握的工具（故事板制作、音频和视频编辑、故事情节设计等）。,"Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)","Learning to create interactive media requires conventional traditional skills, as well as mastering the tools in interactive courses (such as storyboarding, audio and video editing, and narrative design)."
交互设计要求你重新评估有关媒体制作的假设，并学会非线性思考。,Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,Interaction design requires you to reevaluate assumptions about media production and learn to think non-linearly.
交互设计要求项目的各个组成部分相互联系，但也可以作为一个独立实体存在。,"Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.",The interaction design requirements specify that the various components of the project should be interconnected but can also exist as independent entities.
变焦镜头的缺点是，要想实现一定的焦距范围，所需的焦距复杂度和透镜元件的数量远远大于定焦镜头。,The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.,"The drawback of zoom lenses is that to achieve a certain focal length range, the complexity of the focal length and the number of lens elements required are far greater than those of prime lenses."
随着镜头制造商在镜头生产方面达到更高的标准，这已经不算什么问题了。,This is becoming less of an issue as lens manufacturers achieve higher standards in lens production.,"As camera manufacturers have reached higher standards in lens production, this is no longer an issue."
这使得变焦镜头可以拍出与固定焦距镜头质量相媲美的照片。,This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,This allows the zoom lens to capture photos of comparable quality to those taken with a prime lens.
变焦镜头的另一个缺点是镜头的最大光圈（速度）通常较小。,Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.,The other drawback of zoom lenses is that their maximum aperture (speed) is usually smaller.
这使得廉价的变焦镜头在没有闪光灯的情况下很难在弱光条件下使用。,This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,This makes cheap zoom lenses difficult to use in low-light conditions without a flash.
在尝试将电影转换成 DVD 格式时，最常见的问题之一是过度扫描。,One of the most common problems when trying to convert a movie to DVD format is the overscan.,One of the most common problems when trying to convert a movie into DVD format is over-scan.
大多数电视节目都是为娱乐大众而制作的。,Most televisions are made in a way to please the general public.,Most television programs are made for the entertainment of the public.
出于该原因，你在电视上看到的画面边框，包括顶部、底部和侧边，都被裁剪了。,"For that reason, everything you see on the TV had the borders cut, top, bottom and sides.","Due to this reason, the picture frame you see on TV, including the top, bottom, and sides, has been cropped."
这样做是为了保证图像能覆盖住整个屏幕。这叫做“过度扫描”。,This is made to ensure that the image covers the whole screen. That is called overscan.,"This is done to ensure the image covers the entire screen. This is called ""overscan."""
遗憾的是，当你制作 DVD 时，它的边框很可能也会被裁剪掉，而且如果视频中的字幕太靠近底部，那么字幕也会显示不完整。,"Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.","Unfortunately, when you create a DVD, its border is likely to be cropped, and if the subtitles in the video are too close to the bottom, they may also appear incomplete."
这座传统的中世纪城堡长久以来一直激发着人们的想象力，让人联想到马背长矛比武、宴会和亚瑟王骑士精神的画面。,"The traditional medieval castle has long inspired the imagination, conjuring up images of jousts, banquets and Arthurian chivalry.","This traditional medieval castle has long inspired people's imagination, evoking images of jousts on horseback with lances, feasts, and the spirit of King Arthur's knights."
人们即使站在千年的废墟中，也很容易回想起早已逝去的战争的声音和气味，几乎能听到鹅卵石上马蹄的碰撞声，也能闻到从地牢坑里冒出来的恐惧气息。,"Even standing amidst thousand year-old ruins it is easy to bring to mind the sounds and smells of battles long gone, to almost hear the clatter of hooves on the cobbles and to smell the fear rising from the dungeon pits.","Even standing amidst a thousand-year-old ruin, it's easy to recall the sounds and smells of long-gone wars, as if one can hear the clatter of hooves on cobblestones and smell the fear rising from the dungeon pits."
但是我们的想象有现实依据吗？最初为什么要建城堡？它们是如何设计和建造的？,But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?,But does our imagination have a realistic basis? Why were the castles initially built? How were they designed and constructed?
作为那段时期的典型建筑，与其说克尔比墨斯鲁（Muxloe）城堡是一座真正的城堡，不如说它是一座加固的房屋。,"Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.","As a typical building of that period, rather than being a true castle, the Kerbimis鲁 (Muxloe) Castle was more like an fortified house."
它的大玻璃窗和薄墙不可能长时间抵抗得住一次坚决的攻击。,Its large glazed windows and thin walls would not have been able to resist a determined attack for long.,Its large glass windows and thin walls cannot withstand a determined attack for long.
15 世纪 80 年代，在黑斯廷斯勋爵（Lord Hastings）开始建造这座城堡的时候，这个国家还相对和平，只需要防御一小群四处游荡的抢掠者。,"In the 1480s, when its construction was begun by Lord Hastings, the country was relatively peaceful and defense was only required against small bands of roving marauders.","In the 1480s, when Lord Hastings began building this castle, the country was relatively peaceful and only needed to defend against a small group of roving raiders."
权力的平衡是欧洲国家寻求维护全体欧洲国家国家主权的制度。,The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.,The balance of power is the system European nations seek to maintain the national sovereignty of all European countries.
这种理念是，所有欧洲国家必须设法阻止某个国家/地区独自变得强大，因此，各国政府为了保持平衡经常更换盟友。,"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.","This concept is that all European countries must try to prevent a single country/region from becoming powerful alone, so governments often switch allies to maintain balance."
西班牙继承权之战标志着第一场以权力平衡为核心问题的战争。,The War of Spanish Succession marked the first war whose central issue was the balance of power.,The War of Spanish Succession marked the first war centered on the core issue of power balance.
这标志着一个重要的变化，因为欧洲大国将无法再以宗教战争为借口。因此，三十年战争将是最后一场被贴上宗教战争标签的战争。,"This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war.","This marks a significant change, as major European powers will no longer be able to use religious wars as an excuse, and thus the Thirty Years' War will be the last war labeled as a religious war."
公元前 356 年 7 月 21 日，赫洛斯塔图斯 (Herostratus) 的纵火行为导致位于以弗所 (Ephesus) 的阿尔忒弥斯神庙毁于一旦。,"The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.","On July 21, 356 BC, the arson committed by Herostratus led to the complete destruction of the Temple of Artemis in Ephesus."
据故事情节所写，此人愿不惜一切代价出人头地。愤慨的以弗所人宣布黑若斯达特斯（Herostratus）之名罄竹难书。,"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.","According to the storyline, this person is willing to go to any lengths to achieve fame, and the indignant Ephesians have committed countless crimes in the name of Herostratus."
希腊历史学家斯特拉博 (Strabo) 后来提到了这个名字，也就是我们今天所熟知的名字。圣殿在亚历山大大帝出生的当晚被毁。,"The Greek historian Strabo later noted the name, which is how we know today. The temple was destroyed on the same night that Alexander the Great was born.","Strabo, the Greek historian, later mentioned this name, which is the one we are familiar with today, and the temple was destroyed on the night of Alexander the Great's birth."
亚历山大大帝原本提议重建这座神庙，但其提案遭到拒绝。随后，在亚历山大死后，该神庙于公元前 323 年得以重建。,"Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE.","Alexander the Great originally proposed rebuilding this temple, but his proposal was rejected. Later, after Alexander's death, the temple was rebuilt in 323 BC."
确保你的手尽可能地放松，同时仍可以正确地敲击所有的音符—手指也尽量不要做太多无关的动作。,Make sure your hand is as relaxed as possible while still hitting all the notes correctly - also try not to make much extraneous motion with your fingers.,Ensure your hands are as relaxed as possible while still accurately pressing all the notes—with your fingers also avoiding excessive irrelevant movements.
这样就能让你尽可能节省体力。记住，不用像在钢琴上那样用力敲击琴键来提升音量。,"This way, you will tire yourself out as little as possible. Remember there's no need to hit the keys with a lot of force for extra volume like on the piano.","This way, you can conserve as much energy as possible. Remember, you don’t need to hit the keys like a piano to increase the volume."
为了提高手风琴的音量，可以更用力或以更快的速度拉风箱。,"On the accordion, to get extra volume, you use the bellows with more pressure or speed.","To increase the accordion's volume, you can pull the bellows harder or faster."
神秘主义追求与终极现实、神性、精神真理或上帝进行交流、认同或达成知觉意识。,"Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.","Mysticism seeks to communicate with, identify with, or achieve perceptual awareness of ultimate reality, divinity, spiritual truth, or God."
信徒们寻求一种对神圣的现实/神性或诸神的直接体验、直觉或者顿悟。,"The believer seeks a direct experience, intuition, or insight into divine reality/the deity or dieties.","Followers seek a direct experience, intuition, or enlightenment of the sacred, divinity, or gods."
追随者追求某种生活方式或旨在滋养这些经验的修行。,"Followers pursue certain ways of living, or practices that are intended to nurture those experiences.",Followers pursue a certain lifestyle or practice aimed at nurturing these experiences.
神秘主义可以与其他形式的宗教信仰和崇拜区分开来，因为它强调对独特意识状态的个人直接体验，特别是那些和平的、有洞察力的、幸福的、甚至是狂喜的意识状态。,"Mysticism can be distinguished from other forms of religious belief and worship by its emphasis on the direct personal experience of a unique state of consciousness, particularly those of a peaceful, insightful, blissful, or even ecstatic character.","Mysticism can be distinguished from other forms of religious belief and worship because it emphasizes personal direct experience of unique states of consciousness, especially those that are peaceful, insightful, happy, or even ecstatic."
锡克教是来自印度次大陆的一种宗教。它在 15 世纪起源于旁遮普地区，来自印度教传统的内部宗派分裂。,Sikhism is a religion from the Indian sub-continent. It originated in the Punjab region during the 15th century from a sectarian split within the Hindu tradition.,"Sikhism is a religion originating from the Indian subcontinent, which emerged in the 15th century from an internal schism within the Hindu tradition in the Punjab region."
锡克教徒认为，他们信仰的是与印度教不同的一种宗教，尽管他们承认锡克教源自印度教，也包含印度教的传统。,Sikhs consider their faith to be a separate religion from Hinduism though they acknowledge its Hindu roots and traditions.,"Sikhs believe they follow a religion different from Hinduism, although they acknowledge that Sikhism originated from Hinduism and incorporates Hindu traditions."
