src,ref,hyp
"""The CCTV would certainly send a strong signal to those people working with animals that their welfare is of the highest priority.""",「CCTV肯定會向嗰啲從事動物工作嘅人士發出強烈嘅信號，即係動物嘅福利係至高無上嘅。」,無論幾強嘅電視台都會向同動物合作嘅人發出強烈信號，話佢哋嘅福利係最高優先。
The United States Geological Survey international earthquake map showed no earthquakes in Iceland in the week prior.,美國地質調查局嘅國際地震地圖顯示，冰島前一個禮拜冇發生地震。,美國地質調查局嘅國際地震圖顯示，冰島上個禮拜冇地震。
The Icelandic Meteorological Office also reported no earthquake activity in the Hekla area in the past 48 hours.,冰島氣象局仲喺報告度講，過去 48 個鐘頭內，赫克拉地區冇地震活動。,冰島氣象處亦報無赫克拉區內過去四十八小時內有地震活動。
The significant earthquake activity resulting in the phase change had took place on March 10 on the northeast side of the volcano's summit caldera.,3 月 10 日，導致階段變化嘅重大地震活動喺火山頂部塌陷火山口嘅東北邊發生。,喺火山頂嘅东北面喺三月份發生咗一場大地震，搞到相關嘅階段變化。
Dark clouds unrelated to any volcanic activity were reported at the base of the mountain.,據報導，山腳出現咗同所有火山活動都無關嘅烏雲。,山腳下報告咗有唔同火山活動嘅黑雲。
The clouds presented the potential for confusion as to whether an actual eruption had taken place.,呢啲雲層可能會令人對係咪真係會發生火山爆發，產生疑惑。,雲彩令人懷疑有無真的發生爆發。
The Luno had 120–160 cubic metres of fuel aboard when it broke down and high winds and waves pushed it into the breakwater.,「魯諾」號發生故障嗰陣，船上有120至160立方米嘅燃料，強風巨浪將佢推入防波堤。,盧諾出事嗰陣船上有120至160立方公尺嘅燃料，之後因為強風同埋巨浪將佢推到防波堤上面。
Helicopters rescued the twelve crewmembers and the only injury was a broken nose.,直升機救出咗 12 個船員，唯一嘅傷勢係鼻哥骨折。,直升机救咗十二个船员，唯一受伤嘅系个鼻断咗。
The 100-metre ship was en route to pick up its usual fertiliser cargo and initially officials feared the vessel could spill a load.,呢艘 100 米長嘅船隻當時正喺度航行，運載平時負責嘅化肥貨櫃。其實，官員最初有擔心呢艘船嘅貨物可能會溢出。,個百米船正喺去揾啲平時肥料貨嘅路上，官員最初以為船會漏貨。
The proposed amendment already passed both houses in 2011.,呢份建議修正案已經喺2011年經由參眾兩院通過。,個建議修訂單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單單�
A change was made this legislative session when the second sentence was deleted first by the House of Representatives and then was passed in a similar form by the Senate Monday.,有關條文喺立法會期稍作修改，其中第二句句子先被眾議院刪除，並喺星期一以類似嘅表述方式獲參議院通過。,立法會呢次會期入面有變咗，第二句先由眾议院刪除咗，再喺星期一由參议院以類似形式通過。
"The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.",第二句句子被刪除嘅原因，係建議禁止同性民事結合，好可能會為未來嘅民事結合打開大門。,第二句提出禁止同性婚姻組別嘅失敗，可能會為未來開啟婚姻組別嘅門。
"Following the process, HJR-3 will be reviewed again by the next elected legislature in either 2015 or 2016 to remain in process.",依照程序，HJR-3 會喺 2015 年或 2016 年由下屆民選立法機構進行審查，以便繼續處理。,跟住過程，HJR-3 會俾下一屆選出嘅立法會喺2015或者2016年再次審議以繼續進行。
Vautier's achievements outside of directing include a hunger strike in 1973 against what he viewed as political censorship.,除咗導演工作以外，禾迪亞嘅成就仲包括 1973 年嘅絕食，目的係抗議佢認為係政治審查嘅制度。,和泰嘅成就除咗執導之外仲包括喺1973年進行過绝食抗议，抗议佢认为嘅政治审查。
French law was changed. His activism went back to age 15 when he joined the French Resistance during World War II.,法國嘅法律有所改變。佢嘅行動可以追溯去第二次世界大戰期間，15 歲嘅佢，加入咗法國抵抗軍。,法國法律改咗。佢嘅活躍主義由15歲開始，喺第二次世界大戰期間加入咗法國抵抗運動。
He documented himself in a 1998 book.,佢喺1998年嘅一本書入面記錄咗自己嘅事跡。,佢喺一間1998年出嘅書入面記錄咗自己。
In the 1960s he headed back to newly-independent Algeria to teach film directing.,上世紀60年代，佢返到啱啱獨立嘅阿爾及利亞教授電影執導。,喺六十年代佢帶頭返去新獨立嘅阿爾及利亞教電影導演。
"Japanese judoka Hitoshi Saito, winner of two Olympic gold medals, has died at the age of 54.",奧運會兩金得主、日本柔道選手齋藤仁離世，享年54歲。,日本嘅柔道手齊藤博志，贏咗兩面奧運金牌，已經死咗，享年五十四歲。
The cause of death was announced as intrahepatic bile duct cancer.,公佈嘅死因係肝內膽管癌。,死因宣佈係肝內膽管癌。
He died in Osaka on Tuesday.,佢禮拜二喺大阪過身。,佢喺大阪喺禮拜二死咗。
"As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.",齊藤除咗係前奧運同埋世界冠軍之外，喺去世嗰陣，亦係全日本柔道聯合會訓練委員會主席。,佢不單止係前奧運同埋世界冠軍，當時仲係全日本柔道總會訓練委員會主席。
"At least 100 people had attended the party, in order to celebrate the first anniversary of a couple whose wedding was held last year.",為咗慶祝舊年舉行婚禮嘅一對新人結婚一周年，至少有100人參加派對。,至少有100人嚟過呢場派對，紀念一對喺去年結婚嘅情侶嘅第一個紀念日。
"A formal anniversary event was scheduled for a later date, officials said.",官方表示，正式嘅周年紀念活動已定喺稍後時間舉行。,官員話，原定舉行正式紀念活動嘅日期推後咗。
The couple had married in Texas one year ago and came to Buffalo to celebrate with friends and relatives.,呢對夫婦一年前喺德州結婚，亦有去水牛城同親朋好友慶祝。,佢哋一年前喺德州结婚，今次嚟水牛城同朋友屋企人庆祝。
"The 30-year-old husband, who was born in Buffalo, was one of the four killed in the shooting, but his wife was not hurt.",年屆 30 歲嘅丈夫喺水牛城出世，係槍擊案入面嘅四名遇難者之一，而佢太太並無受傷。,而家三十歲嘅丈夫，喺Buffalo出世，係四個喺呢單槍擊事件中死去嘅人之一，但佢老婆冇受傷。
"Karno is a well-known but controversial English tutor who taught under Modern Education and King's Glory who claimed to have 9,000 students at the peak of his career.",卡諾係一位出名，但有爭議嘅英文老師，曾喺 Modern Education 同 King's Glory 任教，佢聲稱喺職業生涯巔峰時期有 9000 個學生。,佢係一位出名但有爭議嘅英文老師，喺現代教育同埋港灣榮耀教過書，話過佢事業巔峰時有9000個學生。
"In his notes he used words which some parents considered coarse, and he reportedly used profanity in class.",喺佢嘅筆記入面，佢用咗一啲家長認為好粗魯嘅字眼，據說，佢喺課堂期間講咗粗口。,佢喺筆記本入面寫咗啲好粗俗嘅字，據講佢喺課堂上仲會講粗口。
Modern Education accused him of printing large advertisements on buses without authorisation and lying by saying that he was the chief English tutor.,Modern Education 指控佢未經授權，就喺巴士刊登大型廣告，仲謊稱自己係首席英文導師。,現代教育指佢喺巴士上印大廣告冇經批准又講佢係英文首席老師騙人。
"He has also been accused previously of copyright infringement, but was not charged.",佢之前亦被指控侵犯版權，但冇遭到起訴。,佢之前都曾畀人控訴侵犯版權，但冇被控告。
"A former student said that he 'used slang in class, taught dating skills in notes, and was just like the students' friend.'",一個舊生話：「喺課堂用俚語，用筆記教拍拖技巧，就好似同學生做朋友咁。」,前學生話佢喺課堂上用俚語，喺筆記上教搭仔技巧，仲係同學嘅朋友咁。
"During the last three decades, despite officially remaining a communist state, China has developed a market economy.",喺過去 30 年，就算官方上依然係共產主義國家，但係中國已經發展出市場經濟。,過去三十多年，雖然官方仍然係共產國家，中國都發展咗一個市場經濟。
The first economic reforms were made under the leadership of Deng Xiaoping.,第一次經濟改革，係喺鄧小平嘅領導底下進行。,第一個經濟改革係鄧小平領導下搞嘅。
"Since then, China's economic size has grown by 90 times.",由嗰陣時起，中國嘅經濟規模增長咗九十倍。,而家中國嘅經濟規模已經擴大咗九十倍。
"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.",舊年，中國出口嘅汽車首次超過德國，而且超過美國成為汽車行業嘅最大市場。,第一次，去年中國出口汽車多過德國，超越美國成為呢個行業最大市場。
China's GDP could be larger than the United States within two decades.,中國嘅GDP或者會喺20年內超越美國。,中國嘅國內生產總值可能喺兩個世紀之內大過美國。
"Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.",熱帶風暴丹妮爾喺大西洋東部形成，係2010年大西洋颶風季第四個被命名嘅風暴。,東北大西洋上形成咗熱帶風暴丹妮爾，係2010年大西洋颱風季嘅第四個命名風暴。
"The storm, located approximately 3,000 miles from Miami, Florida, has maximum sustained winds of 40 mph (64 kph).",呢場風暴距離佛羅里達州邁阿密大約3000英哩，最大持續風速達到時速40英哩（64公里）。,呢場颱風喺美國佛羅里達州邁阿密大概3000英里外，最高持續風力係40英里每小時（64公里每小時）。
Scientists at the National Hurricane Center predict that Danielle will strengthen to a hurricane by Wednesday.,美國國家颶風中心嘅科學家預測，丹妮爾即將喺禮拜三增強至颶風級別。,國家颱風中心嘅科學家預測丹妮爾到禮拜三會加強成颱風。
"As the storm is far from landfall, it remains difficult to assess potential impact to the United States or Caribbean.",由於風暴距離登陸仲有一段時間，現時仲難以評估會對美國或加勒比海地區嘅潛在影響。,喺呢陣風暴仲未接近陸地，所以難評估會唔會對美國或者加勒比地區造成影響。
"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.",博貝克喺克羅地亞首都薩格勒布出世，佢喺貝爾格萊德游擊隊效力嗰陣，開始聲名大噪。,喺克羅地亞首都薩格勒布出世，Bobek喺效力貝爾格萊德帕爾特薩時期成名。
He joined them in 1945 and stayed until 1958.,佢喺 1945 年加入，一直效力到 1958 年。,佢喺1945年加入佢哋同住，喺1958年先離開。
"During his time with the team, he scored 403 goals in 468 appearances.",期間，佢出場468次，攻入403球。,喺佢喺隊入面，佢單單喺 468 次出場入面打波入面得返 403 个波。
No one else has ever made more appearances or scored more goals for the club than Bobek.,冇人比博貝克為球會出場同入球嘅次數多。,冇人其他啲人過咗 Bobek，喺呢間會嘅出場次數同埋入波數都冇人比佢多。
In 1995 he was voted the best player in Partizan's history.,1995 年，佢獲選為游擊隊史上最佳球員。,喺1995年佢俾人選為帕爾特濟安歷史最佳球員。
The celebrations started with a special show by the world-renowned group Cirque du Soleil.,慶祝活動係由舉世聞名嘅太陽馬戲團嘅特別表演拉開序幕。,呢場慶祝活動由世界知名組織「喜劇團」舉行特別表演開始。
"It was followed by the Istanbul State Symphony Orchestra, a Janissary band, and the singers Fatih Erkoç and Müslüm Gürses.",緊隨其後有伊斯坦堡國家交響樂團、土耳其禁衛軍樂隊，以及歌手Fatih Erkoç 同埋 MüslüM Gürses。,跟住係伊斯坦堡州交響樂團、一隊單面鏢樂隊同歌手法提赫·厄科克同穆斯盧姆·古爾塞。
Then Whirling Dervishes took to the stage.,然之後係 Whirling Dervishes 登上舞台。,然後旋轉舞者上咗舞台。
Turkish diva Sezen Aksu performed with the Italian tenor Alessandro Safina and Greek singer Haris Alexiou.,土耳其天后Sezen Aksu同意大利男高音Alessandro Safina、希臘歌手Haris Alexiou同台表演。,土耳其天后Sezen Aksu 喺意大利男高音Alessandro Safina同希臘歌手Haris Alexiou一齊表演。
"To finish, Turkish dance group Fire of Anatolia performed the show ""Troy"".",最後，土耳其舞蹈團 Fire of Anatolia 表演咗「特洛伊」作結。,完成咗，土耳其舞蹈團Anatolia之火表演咗節目《特洛伊》。
"Peter Lenz, a 13-year-old motorcycle racer, has died after being involved in a crash at the Indianapolis Motor Speedway.",十三歲嘅電單車手彼得·倫茨喺印第安納波利斯賽車場撞車身亡。,Peter Lenz，個13歲嘅摩托車手喺印第安納波利斯摩托車賽道發生意外過世咗。
"While on his warm-up lap, Lenz fell off his bike, and was then struck by fellow racer Xavier Zayat.",喺熱身圈嗰陣，倫茨喺電單車跌咗落嚟，跟住俾另一名車手沙維爾·扎亞特撞低。,喺佢練習圈入面，林茲跌咗出喺單車上面，之後俾另一個騎手薩雅特撞到。
He was immediately attended to by the on-track medical staff and transported to a local hospital where he later died.,現場醫護人員即刻幫佢治療，將佢送到當地一間醫院，其後不治。,佢即刻俾行內醫護人員照顧，送去附近醫院，之後死咗。
Zayat was unhurt in the accident.,扎亞特喺意外入面冇受傷。,曾嘉怡喺意外入面冇受傷。
"Regarding the global financial situation, Zapatero continued by saying that ""the financial system is a part of the economy, a crucial part.",薩帕特羅針對全球金融情況繼續講：「金融體系係經濟嘅一部分，係至關重要嘅一部分。,喺全球金融形勢上，薩巴泰羅繼續講，金融體系係經濟嘅一部分，係一個好關鍵嘅部分。
"We have a year-long financial crisis, which has had its most acute moment in the past two months, and I think now the financial markets are beginning to recover.""",我哋面臨已經持續一年嘅金融危機，係過去兩個月以嚟亦都去到最嚴重嘅時刻，我認為金融市場而家正喺度開始復蘇。」,我哋有個一年長嘅金融危機，過去兩個月係最嚴重嘅時候，我諗住而家金融市場開始复苏啦。
"Last week, Naked News announced that it would dramatically increase its international language mandate to news reporting, with three new broadcasts.",上個禮拜，Naked News 宣布會開設三個廣播頻道，同時會大幅增加新聞報道嘅國際語言授權。,上星期，Naked News 宣布會將新聞報導嘅國際語言任務大幅增加，加開三個新節目。
"Already reporting in English and Japanese, the global organization is launching Spanish, Italian, and Korean-language programs, for television, the web, and mobile devices.",呢個全球組織已經用英語同日語進行報導，而家正預備為電視、網絡同流動裝置推出西班牙語、意大利語同埋韓語節目。,已經用英文同日文報道緊，呢間全球機構正開始西班牙文、意大利文同韓文節目，嚟電視、網絡同手機。
"""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.",好彩嘅係，我咩事都冇，但我見到可怕嘅一幕，啲人想破窗逃生。,幸運啲我冇事，不過我見到一單好殘劇，人哋試想打碎窗啦出去。
"People were hitting the panes with chairs, but the windows were unbreakable.",啲人用凳摼窗格，但窗口摼極都唔爛。,人哋用椅仔擊打玻璃，但窗哋唔會碎。
"One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal.",生還者弗朗西塞克·科瓦爾話：「其中一塊玻璃卒之碎咗，佢哋開始由窗口蜎出去。」。,一嚿窗格最後斷咗，佢哋開始透過窗戶走嘅，講咗生還者弗蘭西斯澤克·庫華。
Stars give off light and heat because of the energy made when hydrogen atoms are merged (or fused) together to form heavier elements.,恆星發出光同熱，係因為氫原子合拼（或者融合）喺一齊、形成比較重嘅元素嗰陣所產生嘅能量。,星嚟自氫原子融合形成較重元素嘅能量而發出光同熱。
Scientists are working to create a reactor that can make energy in the same way.,科學家現時喺度積極創造一個可以用同樣方式產生能量嘅反應堆。,科學家正喺緊手製造一個可以同樣方法產生能量的反應爐。
"This, however, is a very hard problem to solve and will take many years before we see useful fusion reactors built.",不過，呢個問題非常棘手，我哋要好多年先可以起好有用嘅聚變反應堆。,呢個不過係個好難解決嘅問題，要等好多年先會見到有用嘅融合反應堆起嚟。
The steel needle floats on top of the water because of surface tension.,鋼針會浮喺水面，係因為有表面張力。,鋼針喺水面上浮住係因為表面張力。
Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.,表面張力之所以產生，係因為水表面嘅水分子比佢哋對上面空氣分子嘅吸引力更加大。,水波面有張力係因為波面嘅水分子互相牽絆得比較勁，過於同佢哋上面嘅空氣分子。
The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,水分子喺水面上形成一層睇唔見嘅表層，令針頭之類嘅嘢漂浮喺水面之上。,水分子喺水面上面形成一層無色嘅皮，令像針咁嘅嘢可以浮喺水上面。
"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.",現代溜冰鞋嘅刀片有兩個冰刀，冰刀之間有一個凹坑。雙重冰刀令溜冰鞋就算喺傾斜時都可以更穩穩陣陣噉抓住冰面。,現代溜冰鞋嘅刀面有雙邊緣，邊緣之間有一個凹形凹槽。呢兩條邊緣令到踩冰時抓地力更好，就算傾斜都咁。
"Because the bottom of the blade is slightly curved, as the blade tilts to one side or the other, the edge which is in contact with the ice also curves.",由於冰刀嘅底部微微彎曲，當冰刀向一邊或另一邊傾斜嘅時候，接觸到冰嘅邊緣亦都會變彎。,由於刀尖底部略為彎曲，當刀身傾向一方或另一方時，觸及冰面嘅刀刃亦會隨之彎曲。
"This causes the skater to turn. If the skates tilt to the right, the skater turns right, if the skates tilt to the left, the skater turns left.",咁樣就會令到溜冰者轉身。如果溜冰鞋向右傾斜，溜冰者就會向右轉彎；如果溜冰鞋向左傾斜，溜冰者就會向左轉彎。,呢啲令溜冰者轉個方向。如果溜冰鞋向右傾，溜冰者就向右轉；如果溜冰鞋向左傾，溜冰者就向左轉。
"To return to their previous energy level, they must get rid of the extra energy they got from the light.",想恢復佢哋原本嘅能量水平，佢哋一定要擺脫由光獲得嘅額外能量。,要返到之前嘅能量水平，佢哋必須要將由光線得到嘅多余能量除去。
"They do this by emitting a tiny particle of light called a ""photon"".",佢哋通過發射一種名為「光子」嘅微細光粒子嚟做到。,佢哋呢，係透過發出一嚿細粒光，叫做光子嚟做呢樣嘢。
"Scientists call this process ""stimulated emission of radiation"" because the atoms are stimulated by the bright light, causing the emission of a photon of light, and light is a type of radiation.",科學家將呢一個過程稱之為「輻射受激發射」，因為原子受到亮光嘅刺激，引起光嘅光子發射，而光係輻射嘅一種。,科學家哋叫呢個過程「受激發射輻射」，因為原子俾明亮嘅光受激，引致發射出一個光子，而光係一種輻射。
"The next picture shows the atoms emitting photons. Of course, in reality photons are a lot smaller than those in the picture.",下一張圖顯示原子發射光子。當然，實際上光子比圖裡面嘅光子細得多。,下一張相片顯示原子發射光子。當然，現實中光子比相片中的細好多。
Photons are even smaller than the stuff that makes up atoms!,光子甚至比構成原子嘅物質仲要細！,光子比構成原子的東西都要細！
After hundreds of hours of operation the filament in the bulb eventually burns out and the light bulb no longer works.,經過幾百個鐘頭嘅運作，燈泡入面嘅燈絲最後就會燒咗，而燈泡就唔可以再用啦。,過咗幾百個鐘頭運作之後，燈泡裏嘅燈絲最終燒壞咗，燈泡冇再啟用。
The light bulb then needs replacing. It is necessary to be careful in replacing the light bulb.,然之後，你就需要更換燈泡。更換燈泡嗰陣，一定要小心。,呢個燈泡之後要換。換燈泡嗰陣要小心。
"First, the switch for the light fixture needs to be turned off or the cable disconnected.",首先，需要熄咗燈具嘅電掣或者要抆走電線。,首先，要關掉燈具開關或者斷開電纜。
This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.,咁係因為，當燈泡嘅金屬部分仲喺插座嗰陣，若果妳去掂插座嘅內部或者燈泡嘅金屬底座，流入燈泡金屬部分所在嘅插座嘅電流，就會令妳嚴重觸電。,呢個係因為電流流進插頭，而插頭係置住燈泡金屬部分嗰個，如果你喺佢仲部分置喺插頭入面嘅時候，觸摸插頭內部或者燈泡金屬底座，都會俾你嚟嚴重電擊。
"The major organ of the circulatory system is the heart, which pumps the blood.",循環系統嘅主要器官係心臟，負責泵血。,心係循環系統嘅主要器官，將血液泵走。
Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,血液由心臟流出嘅管道叫做動脈，再由稱之為靜脈嘅管道流返入心臟。最細嘅管道叫做微絲血管。,血由心臟經過叫做動脈嘅管流走，再由叫做靜脈嘅管流回心臟，最細嘅管叫做毛細血管。
A triceratops' teeth would have been able to crush not only leaves but even very tough branches and roots.,三角龍嘅牙齒唔單止可以研碎樹葉，甚至可以研碎非常堅硬嘅樹枝同樹根。,一隻三角龍嘅牙會可以壓碎唔單止葉子，仲可以好硬嘅樹枝同根。
"Some scientists think Triceratops ate cycads, which are a type of plant that was common in the Cretaceous.",有啲科學家認為，三角龍係食蘇鐵；蘇鐵係白堊紀好常見嘅一種植物。,有啲科學家諗 Triceratops 食樹叢，樹叢係白堊紀嗰陣好普遍嘅一種植物。
"These plants look like a small palm tree with a crown of sharp, spiky leaves.",呢啲植物睇落就好似一顆細細嘅棕櫚樹，樹冠生滿尖尖嘅葉。,呢啲植物似一株細樹仔，上面有嚿鋒利嘅針葉。
A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.,三角龍本嚟可以喺進食樹幹之前，用佢堅硬嘅喙去剝樹葉。,一隻三角龍可以話用佢犀利嘅嘴喺食樹幹之前啲落葉。
"Other scientists argue that these plants are very poisonous so it is unlikely that any dinosaur ate them, even though today the sloth and other animals like the parrot (a descendant of the dinosaurs) can eat poisonous leaves or fruit.",其他科學家反駁，呢啲植物含有劇毒，所以唔太可能有恐龍會食佢哋，不過，諸如而家嘅樹懶同鸚鵡 (恐龍嘅後代) 咁嘅其他動物，就可以進食有毒嘅樹葉或者果實。,其他科學家話呢啲植物好有毒，所以好少恐龍食過佢哋，雖然家陣樹懶同其他像鳥仔（恐龍嘅後代）嘅動物都可以食有毒嘅葉子或者果樹。
"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.",木衛一嘅地心吸力會點樣拉住我呢？如果妳企喺木衛一嘅表面，妳嘅體重會比喺地球上嘅仲要輕。,而家若果你喺愛奧爾斯表面站，你會比喺地球上面輕啲。
"A person who weighs 200 pounds (90kg) on Earth would weigh about 36 pounds (16kg) on Io. So the gravity, of course, pulls less on you.",如果一個人喺地球重 200 磅 (90 公斤) 嘅話，喺木衛一就會重 36 磅 (16 公斤)。好明顯，木衛一嘅地心吸力比較細。,一個地球上有200磅（90公斤）重嘅人喺木衛一上會重約36磅（16公斤），所以呢個星球嘅重力自然係比較弱，對你嘅吸引力比較少。
"The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.",太陽唔似得地球咁，有個可以俾你站立嘅地殼。成個太陽都係由氣體、火同埋等離子體所組成。,太陽冇啲像地球咁可以企喺上面嘅殼，佢整個都係由氣體、火同等離子組成。
The gas becomes thinner as you go farther from the center of the Sun.,離太陽中心越遠，氣體就變得越稀薄。,氣體離開太陽中心越遠就越稀薄。
"The outer-part we see when we look at the Sun is called the photosphere, which means ""ball of light"".",我哋望太陽嗰陣所見到嘅外圍部分，叫做「光球層」。,睇見太陽嗰陣，我哋見到嘅外層叫做光球，意思係「光球」。
"About three thousand years later, in 1610, Italian astronomer Galileo Galilei used a telescope to observe that Venus has phases, just as the moon does.",大約 3000 年後嘅 1610 年，意大利天文學家伽利略·伽利萊利用望遠鏡，觀察到金星同月球一樣有盈虧。,三千多年後，1610年，意大利天文學家伽利略·伽利略用望遠鏡觀察到金星有相位，就跟月亮一樣。
Phases happen because only the side of Venus (or of the Moon) facing the Sun is lighted. The phases of Venus supported the theory of Copernicus that the planets go around the Sun.,盈虧之所以發生係因為淨係得金星 (或者月球) 面向太陽嘅一面被照亮。金星嘅盈虧證實咗哥白尼所提出嘅行星圍繞住太陽轉動嘅理論。,月相出現係因為得返金星（或者月球）面向太陽嗰一邊先會光，金星嘅月相支持哥白尼嘅理論，即係行星係繞太陽行嘅。
"Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.",然後，幾年後嘅 1639 年，一位叫做傑里邁亞·霍羅克斯嘅英國天文學家，觀測到金星凌日。,然後，1639年幾年後，一個名叫 Jeremiah Horrocks 的英國天文學家觀察到金星凌日。
England had experienced a long period of peace after the reconquest of the Danelaw.,英格蘭喺再次奪得丹麥區之後，經歷咗一段好長時間嘅和平。,英國喺丹麥法之後經歷咗一段好長嘅和平時期。
However in 991 Ethelred was faced with a Viking fleet larger than any since Guthrum's a century earlier.,不過，喺 991 年，埃塞爾雷德遇到咗一支維京艦隊，呢支艦隊比一個世紀前古特魯姆以嚟嘅任何一支都要大。,不過喺991年，亞瑟麥爾德面對嘅維京艦隊比任何一個世紀前古斯魯姆嘅都要大。
"This fleet was led by Olaf Trygvasson, a Norwegian with ambitions to reclaim his country from Danish domination.",呢支艦隊由挪威人奧拉夫·特里格瓦森帶隊，野心勃勃嘅佢想從丹麥統治之下搶返自己嘅國家。,呢隊艦隊係由挪威人奧拉夫·特里格瓦森帶領，佢有心要從丹麥人手中收復自己嘅國家。
"After initial military setbacks, Ethelred was able to agree to terms with Olaf, who returned to Norway to try to gain his kingdom with mixed success.",喺最初軍事失利之後，埃塞爾雷德同意同奧拉夫達成協議，奧拉夫之後返挪威，想搶返國王寶座，但成敗參半。,喺初期軍事失敗之後，亞瑟雷德可以同奧拉夫達成協議，而奧拉夫返到挪威試圖奪回王國但成敗參半。
Hangeul is the only purposely invented alphabet in popular daily use. The alphabet was invented in 1444 during the reign of King Sejong (1418 – 1450).,韓文係唯一特登發明嘅字母表，喺日常生活中廣泛使用。字母表係喺1444年世宗大王 (1418 – 1450) 統治時期發明嘅。,漢字係唯一一個廣泛日常使用嘅人造字母，呢個字母喺1444年世宗大王（1418 – 1450）在位期間發明。
King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.,世宗大王係朝鮮王朝嘅第四任國王，亦都係其中一個最受尊敬嘅國王。,成均大學嘅第四位國王，係朝鮮王朝最受尊敬嘅君主之一。
"He originally named the Hangeul alphabet Hunmin Jeongeum, which means ""the correct sounds for the instruction of the people"".",佢原先將韓文命名為「訓民正音」，意思係「指導人民嘅正確發音」。,佢原本將韓文書寫系統命名為訓民正音，意思係「教化人民嘅正確聲音」。
There are many theories to how Sanskrit came into existence. One of them is about an Aryan migration from the west into India who brought their language with them.,對於梵文嘅出現，有好多種唔同講法。其中一種係關於雅利安人帶住自己嘅語言由西方遷徙到印度。,有好多個講法講印地安文是由邊度嚟嘅，其中一個講係亞利安人從西面移民到印度，帶住佢哋嘅語言去。
Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.,梵語係一種古老嘅語言，可以同歐洲使用嘅拉丁語媲美。,санскрит係一種古老語言，同歐洲講嘅拉丁語可以相提並論。
"The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.",世界上已知最古老嘅書係用梵文寫嘅。喺編寫《奧義書》之後，梵文因爲等級制度嘅原因而慢慢消失。,最早知嘅世界書本係用梵文寫嘅。印咗吠陀之後，梵文就因為社會階級而式微咗。
"Sanskrit is a very complex and rich language, which has served to be the source for many modern Indian languages, just like Latin is the source for European languages like French and Spanish.",梵語係一種相當複雜同豐富嘅語言，成爲好多現代印度語言嘅來源，就好似拉丁語係法語同西班牙語等歐洲語言嘅來源一樣。,संस्कृत एक महत्त्वपूर्ण आणि समृद्ध भाषा आहे ज्याचा वापर अनेक आधुनिक भारतीय भाषांच्या स्रोतांसाठी करण्यात आला आहे जसे की लॅ�
"With the battle for France over, Germany began to get ready to invade the island of Britain.",隨住同法國嘅戰事結束，德國開始準備入侵不列顛島。,法國嘅戰爭已經完咗，德國開始準備入侵英國嘅島。
"Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.",德國將呢次攻擊嘅代號命名為「海獅行動」。英軍喺鄧寇克大撤退嗰陣，冇咗大部分重型武器同補給品，所以軍隊非常疲弱。,德國將此次攻擊代號命名為「海鴨行動」，英國軍隊重武器同埋糧秣喺撤退敦克爾克嗰陣幾乎冇留低，所以軍隊相對弱。
But the Royal Navy was still much stronger than the German Navy (“Kriegsmarine”) and could have destroyed any invasion fleet sent across the English Channel.,但係皇家海軍依然比德國海軍 (「Kriegsmarine」) 強大得多，可以摧毀所有穿越英吉利海峽嘅入侵艦隊。,不過皇家海軍仲好大好強過德國海軍（「Kriegsmarine」），可以將任何過英吉利海峽過嚟嘅入侵艦隊都擊潰。
"However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.",不過，由於海軍上將擔心艦艇會俾德國嘅空襲擊沉，所以好少有皇家海軍艦艇會喺機會比較大嘅入侵路線附近駐紮。,然而皇家海軍船隻好少好少係喺可能入侵路線附近，因為艦隊長擔心佢哋會俾德國空襲擊沉。
