src,ref,hyp
"As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.",作为前奥运冠军和世界冠军的齐藤仁，在去世前担任全日本柔道联盟训练委员会主席。,他不仅是一位前奥运和世界冠军，也是当时全日本柔道联盟训练委员会的主席。
"At least 100 people had attended the party, in order to celebrate the first anniversary of a couple whose wedding was held last year.",至少有 100 人参加此次聚会，庆祝一对夫妇的结婚一周年纪念日。,至少有100人参加了派对，以庆祝一对夫妇去年举行的婚礼一周年。
"A formal anniversary event was scheduled for a later date, officials said.",官方称，这对夫妇原定于稍后举行正式的周年纪念活动。,官员表示，一个正式的周年庆典被安排在晚些时候举行。
The couple had married in Texas one year ago and came to Buffalo to celebrate with friends and relatives.,一年前，这对夫妇在德克萨斯州结婚，之后来到布法罗和亲友共同庆祝。,那对夫妇一年前在德克萨斯结婚，来到布法罗和亲友一起庆祝。
"The 30-year-old husband, who was born in Buffalo, was one of the four killed in the shooting, but his wife was not hurt.",这名30岁的丈夫出生于布法罗，是枪击案中的四名死者之一，但他的妻子没有受伤。,这位三十岁的丈夫出生在布法罗，是枪击案中遇害的四人之一，但他的妻子没有受伤。
"Karno is a well-known but controversial English tutor who taught under Modern Education and King's Glory who claimed to have 9,000 students at the peak of his career.",卡诺是一位鼎鼎有名但颇具争议的英语教师，他曾在现代教育和英皇教育任教，他声称，在职业生涯的巅峰时期，他有 9000 名学生。,卡诺是一位家喻户晓但颇具争议的英语家教，曾在现代教育和国王荣耀机构任教，声称在其事业巅峰时拥有9000名学生。
"In his notes he used words which some parents considered coarse, and he reportedly used profanity in class.",在他的笔记中，他使用了一些家长认为粗俗的词语，据称他也在课堂上讲过脏话。,他在笔记里用了些有些家长觉得粗俗的词，而且据报道他在课堂上骂过脏话。
Modern Education accused him of printing large advertisements on buses without authorisation and lying by saying that he was the chief English tutor.,现代教育集团指控他未经授权就在公交车上刊登大型广告，并谎称自己是首席英语教师。,现代教育指责他在未经授权的情况下在公交车上刊登大型广告，并谎称自己是首席英语导师。
"He has also been accused previously of copyright infringement, but was not charged.",他也曾被指控侵犯版权，但没有受到起诉。,他也曾因侵犯版权被指控过，但未被起诉。
"A former student said that he 'used slang in class, taught dating skills in notes, and was just like the students' friend.'","他教过的一个学生说，老师“会在课堂上使用俚语，在笔记里教授约会技巧，就像是学生的朋友一样。""",一位前学生说他上课讲俚语，在笔记里教约会技巧，就像学生的朋友一样。
"During the last three decades, despite officially remaining a communist state, China has developed a market economy.",在过去三十年里，尽管官方层面仍然是个共产主义国家，中国已经发展了市场经济。,过去三十年里，尽管官方仍然保持共产主义国家，中国发展了市场经济。
The first economic reforms were made under the leadership of Deng Xiaoping.,第一次经济改革是在邓小平的领导下进行的。,邓小平领导下进行了第一次经济改革。
"Since then, China's economic size has grown by 90 times.",从那时候开始，中国的经济规模增长了 90 倍。,自那以后，中国经济规模增长了90倍。
"For the first time, last year China exported more cars than Germany and surpassed the United States as the biggest market for this industry.",去年，中国的汽车出口量首次超过德国，并超越美国成为汽车出口最大的市场。,去年首次，中国出口汽车数量超过德国，超越美国成为该行业最大市场。
China's GDP could be larger than the United States within two decades.,中国的 GDP 有可能在 20 年内反超美国。,中国的国内生产总值可能在二十年内超过美国。
"Tropical Storm Danielle, fourth named storm of the 2010 Atlantic hurricane season, has formed in the eastern Atlantic Ocean.",热带风暴“丹妮尔”在大西洋东部形成，它是 2010 年大西洋飓风季第四个获得命名的风暴。,2010年大西洋飓风季节的第四个命名风暴丹尼尔已在东大西洋形成。
"The storm, located approximately 3,000 miles from Miami, Florida, has maximum sustained winds of 40 mph (64 kph).",这场风暴距离佛罗里达州迈阿密约 3000 英里，最大持续风速为每小时 40 英里（64 公里每小时）。,佛罗里达州迈阿密大约3000英里处的风暴，最大持续风速为每小时40英里（每小时64公里）。
Scientists at the National Hurricane Center predict that Danielle will strengthen to a hurricane by Wednesday.,美国国家飓风中心的科学家预测，丹妮尔在星期三前将增强为一场大飓风。,国家飓风中心科学家预测丹尼尔将于周三增强为飓风。
"As the storm is far from landfall, it remains difficult to assess potential impact to the United States or Caribbean.",鉴于风暴远未登陆，目前仍难以评估它对美国或加勒比地区的潜在影响。,暴风雨远离登陆，因此难以评估其对美国或加勒比地区的潜在影响。
"Born in the Croatian capital, Zagreb, Bobek gained fame while playing for Partizan Belgrade.",博贝克出生于克罗地亚首都萨格勒布，在为贝尔格莱德游击队足球俱乐部效力时成名。,克罗地亚首都萨格勒布出生的博贝克在贝尔格莱德游击队队效力时声名鹊起。
He joined them in 1945 and stayed until 1958.,他于 1945 年加入球队，一直效力到 1958 年。,他于1945年加入他们并一直待到1958年。
"During his time with the team, he scored 403 goals in 468 appearances.",在该球队效力期间，他出场 468 次攻入 403 球。,在他效力于该队期间，他参加了468场比赛，打入了403个进球。
No one else has ever made more appearances or scored more goals for the club than Bobek.,没有人比博贝克 (Bobek) 的出场次数更多、为俱乐部进球得分更多的了。,没有其他人为这家俱乐部出场次数或进球数超过鲍贝克。
In 1995 he was voted the best player in Partizan's history.,1995 年，他当选为游击队史上最佳球员。,1995年他被评选为帕尔玛队历史上的最佳球员。
The celebrations started with a special show by the world-renowned group Cirque du Soleil.,世界著名的太阳马戏团上演了一场特别表演，为庆祝活动拉开了序幕。,庆祝活动以世界著名团体“太阳马戏团”的特别表演拉开序幕。
"It was followed by the Istanbul State Symphony Orchestra, a Janissary band, and the singers Fatih Erkoç and Müslüm Gürses.",紧随其后的是伊斯坦布尔国家交响乐团 (Istanbul State Symphony Orchestra)、一支禁卫军乐队以及歌手法提赫·埃尔科克 (Fatih Erkoc) 和穆斯林·古尔斯 (Muslum Gurses)。,随后是伊斯坦布尔国立交响乐团、一队雅尼士里军乐队，以及歌手法提赫·埃尔库克和穆斯卢姆·居尔塞斯。
Then Whirling Dervishes took to the stage.,然后，旋转的苦行僧出现在舞台上。,旋转舞者走上舞台。
Turkish diva Sezen Aksu performed with the Italian tenor Alessandro Safina and Greek singer Haris Alexiou.,土耳其歌剧女歌唱家茜泽·阿克苏 （Sezen Aksu）与意大利男高音亚历山德罗·沙费纳（Alessandro Safina）和希腊歌手哈里斯·阿莱克修（Haris Alexiou）同台表演。,土耳其天后希臘娜·阿克蘇與義大利男高音亞歷山德羅·薩菲納和希臘歌手哈里斯·阿莱克修合作演出。
"To finish, Turkish dance group Fire of Anatolia performed the show ""Troy"".",作为压轴，土耳其舞蹈团”安纳托利亚之火“表演了节目《特洛伊》。,最后，土耳其舞蹈团安纳托利亚之火表演了节目《特洛伊》。
"Peter Lenz, a 13-year-old motorcycle racer, has died after being involved in a crash at the Indianapolis Motor Speedway.",13 岁的摩托车赛车手彼得·伦茨在印第安纳波利斯赛车场上发生车祸丧生。,彼得·伦茨，一位13岁的摩托车赛车手，在印第安纳波利斯赛车场发生车祸后去世了。
"While on his warm-up lap, Lenz fell off his bike, and was then struck by fellow racer Xavier Zayat.",在赛道上热身时，伦茨 (Lenz) 从自行车上摔了下来，然后被跟在后面的赛车手泽维尔·扎亚特 (Xavier Zayat) 撞到。,在热身圈时莱恩兹摔下自行车，随后被同场选手萨亚特撞到。
He was immediately attended to by the on-track medical staff and transported to a local hospital where he later died.,当时，在场的医务人员立即对他进行了抢救，并将他送往当地一家医院，后来他因救治无效身亡。,他立刻得到了赛道医护人员的救治并被送往当地医院，后来在那里去世了。
Zayat was unhurt in the accident.,遭遇事故的扎亚特没有受伤。,扎亚在事故中没有受伤。
"Regarding the global financial situation, Zapatero continued by saying that ""the financial system is a part of the economy, a crucial part.",关于全球金融形势，萨帕特罗继续说道：“金融体系是经济的一部分，一个关键部分。,关于全球经济形势，扎帕特罗接着说“金融体系是经济的一部分，一个关键的部分。”
"We have a year-long financial crisis, which has had its most acute moment in the past two months, and I think now the financial markets are beginning to recover.""",“金融危机持续了一年之久，以过去两个月最为严重，我认为现在金融市场正在开始复苏。”,我们正经历一场持续一年的金融危机，其最严重阶段发生在过去两个月，我认为现在金融市场开始复苏。
"Last week, Naked News announced that it would dramatically increase its international language mandate to news reporting, with three new broadcasts.",上周，裸体新闻 (Naked News) 宣布将推出三档新的广播节目，以此大幅增加其在新闻报道中的国际语言授权。,上周，Naked News宣布将大幅增加其国际语言报道任务，新增三档节目。
"Already reporting in English and Japanese, the global organization is launching Spanish, Italian, and Korean-language programs, for television, the web, and mobile devices.",该全球组织已经使用英语和日语进行报道，目前正在为电视、网络和移动设备推出西班牙语、意大利语和韩语节目。,已开始用英语和日语进行报道，该全球组织正在推出西班牙语、意大利语和韩语节目，用于电视、网络和移动设备。
"""Luckily nothing happened to me, but I saw a macabre scene, as people tried to break windows in order to get out.",“幸运的是我没有发生什么事，但我看到了可怕的一幕，人们试着打破窗户逃出去。,幸运的是我没事，但我看见了一幕恐怖的景象，人们试图砸窗户以便逃出去。
"People were hitting the panes with chairs, but the windows were unbreakable.",人们用椅子敲打玻璃，但窗户却坚不可摧。,人们用椅子砸窗户，但窗户是防碎的。
"One of the panes finally broke, and they started to get out by the window,"" said survivor Franciszek Kowal.",幸存者弗朗齐歇克·科瓦尔说：“终于有一块玻璃碎了，他们开始从窗户逃出去。”,其中一块玻璃终于碎了，他们开始从窗户逃生，”幸存者弗朗西斯克·科瓦尔斯基说。
Stars give off light and heat because of the energy made when hydrogen atoms are merged (or fused) together to form heavier elements.,恒星会散发光和热，这是因为氢原子结合（或聚变）在一起形成更重的元素时产生了能量。,恒星发光发热是因为氢原子融合成更重的元素时产生的能量。
Scientists are working to create a reactor that can make energy in the same way.,科学家目前致力打造一种可通过相同的方式产生能量的反应堆。,科学家们正在努力创造一个能以同样方式发电的反应堆。
"This, however, is a very hard problem to solve and will take many years before we see useful fusion reactors built.",然而，这是一个很难解决的问题。需要很多年的时间，我们才能看到实用的聚变反应堆建成。,然而，这是一个非常难解决的问题，在看到实用的聚变反应堆建成之前，将需要很多年。
The steel needle floats on top of the water because of surface tension.,由于表面张力的作用，钢针可以浮在水面上。,钢针浮在水面上是因为表面张力。
Surface tension happens because the water molecules at the surface of the water are strongly attracted to each other more than they are to the air molecules above them.,发生表面张力的原因，是水面的水分子之间互相强烈吸引，它们之间的引力比与水分子与上方空气分子之间的吸引力要大。,表面张力发生是因为水面上的水分子之间相互吸引比它们与上方空气分子相互吸引更强。
The water molecules make an invisible skin on the water’s surface that allows things like the needle to float on top of the water.,水分子在水的表面形成了一层看不见的外皮，这层外皮可以让针这样的东西浮在水面上。,水分子在水面上形成一层看不见的薄膜，让像针这样的东西能浮在水面上。
"The blade on a modern ice skate has a double edge with a concave hollow between them. The two edges allow for a better grasp of the ice, even when tilted.",现代溜冰鞋的刀刃是双刃的，刃与刃之间有一个凹洞。双刃对冰有更好的抓力（即使是在倾斜的时候）。,现代滑冰鞋的刀刃有两个边刃，它们之间有一个凹槽。这两个边刃即使在倾斜时也能更好地抓住冰面。
"Because the bottom of the blade is slightly curved, as the blade tilts to one side or the other, the edge which is in contact with the ice also curves.",由于刀片的底部略弯曲，当刀片歪向其中一侧时，与冰接触的刀边弯曲了。,因为刀刃底部略微弯曲，所以当刀向一侧倾斜时，与冰接触的刃边也会随之弯曲。
"This causes the skater to turn. If the skates tilt to the right, the skater turns right, if the skates tilt to the left, the skater turns left.",这样一来，溜冰者就可以转弯。冰刀向右倾斜，溜冰者就转向右边。冰刀向左倾斜，溜冰者就转向左边。,这会导致滑冰者转弯。如果冰鞋向右倾斜，滑冰者向右转，如果冰鞋向左倾斜，滑冰者向左转。
"To return to their previous energy level, they must get rid of the extra energy they got from the light.",它们必须消除从光中得到的多余能量。，才能恢复到之前的能量等级。,要恢复到之前的能量水平，他们必须摆脱从光中获得的额外能量。
"They do this by emitting a tiny particle of light called a ""photon"".",它们是通过发射一种被称为“光子”的微小光粒子做到这一点的。,他们通过发射一种叫做“光子”的微小的光粒子来实现这一点。
"Scientists call this process ""stimulated emission of radiation"" because the atoms are stimulated by the bright light, causing the emission of a photon of light, and light is a type of radiation.",科学家把这一过程称为“受激辐射”，因为原子受到强光的刺激，引起光子的发射，而光也是辐射的一种。,科学家称这个过程为“受激辐射”，因为原子被强光激发，导致发射出光子，而光是辐射的一种。
"The next picture shows the atoms emitting photons. Of course, in reality photons are a lot smaller than those in the picture.",下一张图片显示的是原子发射光子的情况。当然，实际上光子要比图片上的样子小得多。,下一张图片展示了原子发出光子，当然现实中光子比图片中的要小得多。
Photons are even smaller than the stuff that makes up atoms!,光子甚至比构成原子的物质还要小！,光子比构成原子的物质还要小！
After hundreds of hours of operation the filament in the bulb eventually burns out and the light bulb no longer works.,使用几百个小时后，灯丝最终被烧坏，而灯泡也不亮了。,经过数百小时的运行，灯泡内的灯丝最终烧坏了，灯泡不再亮了。
The light bulb then needs replacing. It is necessary to be careful in replacing the light bulb.,然后需要更换灯泡。更换灯泡时必须小心操作。,更换灯泡时需要小心。
"First, the switch for the light fixture needs to be turned off or the cable disconnected.",首先，务必关闭照明灯具的开关或断开电缆连接。,首先需要关闭灯具开关或断开电缆。
This is because electricity flowing into the socket where the metallic part of bulb sits can give you a severe electric shock if you touch the inside of the socket or the metal base of the bulb while it is still partly in the socket.,这是因为，当灯泡还有一部分与插座相连时，当你接触到插座内部或灯泡的金属底座时，电流会流入插座（灯泡金属底座的连接处），让你受到严重的电击。,这是因为当灯泡的金属部分所在的插座里有电流流入时，如果你在它仍然部分插入插座的情况下触摸插座内部或灯泡的金属底座，可能会让你受到严重的电击。
"The major organ of the circulatory system is the heart, which pumps the blood.",循环系统的主要器官是心脏，心脏负责输送血液。,循环系统的主要器官是心脏，它泵血。
Blood goes away from the heart in tubes called arteries and comes back to the heart in tubes called veins. The smallest tubes are called capillaries.,血液通过被称为动脉的管道从心脏流出，然后通过称为静脉的管道回流到心脏。最小的管道叫做毛细血管。,血液通过称为动脉的管道从心脏流出，再通过称为静脉的管道流回心脏，最小的管道称为毛细血管。
A triceratops' teeth would have been able to crush not only leaves but even very tough branches and roots.,三角龙的牙齿不仅能咬碎树叶，还能咬碎非常坚硬的树枝和树根。,三角龙的长牙不仅能咬碎树叶，甚至还能咬碎非常坚硬的树枝和树根。
"Some scientists think Triceratops ate cycads, which are a type of plant that was common in the Cretaceous.",一些科学家认为，三角龙以苏铁为食，苏铁是白垩纪时期很常见的一种植物。,一些科学家认为三角龙吃苏铁，苏铁是白垩纪时期常见的一种植物。
"These plants look like a small palm tree with a crown of sharp, spiky leaves.",这些植物看起来像一棵小棕榈树，树冠由钉子般的锋利叶子组成。,这些植物看起来像一棵小棕榈树，顶部有一圈锋利带刺的叶子。
A Triceratops could have used its strong beak to strip off the leaves before eating the trunk.,在吃树干之前，三角龙会用它强有力的喙嘴剥去树叶。,三角龙可以用它强壮的喙在吃树干之前把叶子剥下来。
"Other scientists argue that these plants are very poisonous so it is unlikely that any dinosaur ate them, even though today the sloth and other animals like the parrot (a descendant of the dinosaurs) can eat poisonous leaves or fruit.",其他科学家认为这些植物有毒，所以恐龙不太可能吃它们，即便现在树懒和其他动物例如鹦鹉（恐龙的后代）可以吃有毒的叶子或水果。,其他科学家认为这些植物非常有毒，所以不太可能有什么恐龙吃过它们，尽管如今树懒和其他像鹦鹉（恐龙的后代）这样的动物可以吃有毒的叶子或水果。
"How would Io's gravity pull on me? If you stood on the surface of Io, you would weigh less than you do on Earth.",木卫一的重力会对我产生怎样的作用力？如果你站在木卫一表面，你的体重会比在地球上轻。,木卫一的重力会怎么拉着我？如果你站在木卫一的表面，你会比在地球上轻。
"A person who weighs 200 pounds (90kg) on Earth would weigh about 36 pounds (16kg) on Io. So the gravity, of course, pulls less on you.",一个在地球上重 200 磅（90公斤）的人，在木卫一上的重量约为 36 磅（16公斤）。因此重力理所当然地对你产生了较小的牵引力。,地球上体重200磅（90公斤）的人，在木卫一上大约只有36磅（16公斤），所以引力当然对你吸引力更小。
"The Sun doesn't have a crust like the Earth that you can stand on. The whole Sun is made out of gases, fire, and plasma.",太阳并没有像地球那样可以站在上面的地壳。整个太阳是由气体、火和等离子体组成的。,太阳没有像地球那样可以站上去的地壳，整个太阳都是由气体、火焰和等离子体组成的。
The gas becomes thinner as you go farther from the center of the Sun.,当你距离太阳中心越远，气体就越稀薄。,随着你离太阳中心越远，气体变得越稀薄。
"The outer-part we see when we look at the Sun is called the photosphere, which means ""ball of light"".",我们看到的太阳外部称作光球层，意即“光之球”。,我们看到太阳时看到的表层被称为光球，意为“光球”。
"About three thousand years later, in 1610, Italian astronomer Galileo Galilei used a telescope to observe that Venus has phases, just as the moon does.",约三千年后，也就是在1610年，意大利的天文学家伽利略·伽利莱（Galileo Galilei）使用望远镜观测天体，发现金星具有着与月球一致的相位。,三千多年后，在1610年，意大利天文学家伽利略·伽利莱用望远镜观察到金星也有像月亮一样的相位。
Phases happen because only the side of Venus (or of the Moon) facing the Sun is lighted. The phases of Venus supported the theory of Copernicus that the planets go around the Sun.,相变的发生是因为金星（或月球）只有面向太阳的一边被照到。金星的相变支持了哥白尼的理论，即行星围绕太阳旋转。,金星（或月亮）面向太阳的那一面被照亮，因此才会出现相位，金星的光芒支持了哥白尼的学说，即行星是围绕太阳运行的。
"Then, a few years later in 1639, an English astronomer named Jeremiah Horrocks observed a transit of Venus.",然后，几年后的 1639 年，一位名叫耶利米·霍罗克斯 (Jeremiah Horrocks) 的英国天文学家观测到了一次金星凌日。,然后，1639年几年后，一位名叫 Jeremiah Horrocks 的英国天文学家观测到了一次金星凌日。
England had experienced a long period of peace after the reconquest of the Danelaw.,重新征服丹麦法区域 (Danelaw) 后，英格兰经历了很长的和平时期。,英格兰在收复丹斯法之后经历了漫长的和平时期。
However in 991 Ethelred was faced with a Viking fleet larger than any since Guthrum's a century earlier.,然而，在 991 年，埃塞尔雷德面对的是一个世纪前的古斯鲁姆舰队之后最大的维京舰队。,然而在991年埃塞尔雷德面临一个比古斯鲁姆一个世纪前任何一次都要大的维京舰队。
"This fleet was led by Olaf Trygvasson, a Norwegian with ambitions to reclaim his country from Danish domination.",这支舰队由奥拉夫·特里格瓦松率领。他是挪威人，志在将挪威从丹麦手中夺回来。,这艘船队由挪威人奥拉夫·特里格瓦松领导，他渴望从丹麦的统治中夺回自己的国家。
"After initial military setbacks, Ethelred was able to agree to terms with Olaf, who returned to Norway to try to gain his kingdom with mixed success.",在初期军事失利之后，埃塞尔雷德终于与奥拉夫达成协议，奥拉夫重返挪威试图夺回王位，但算不上成功。,在最初的军事失利后，埃塞尔雷德能够同意与奥拉夫达成协议，奥拉夫返回挪威试图夺取他的王国，但成功与否参半。
Hangeul is the only purposely invented alphabet in popular daily use. The alphabet was invented in 1444 during the reign of King Sejong (1418 – 1450).,韩文字母是唯一一个特意发明供日常使用的字母表，是于 1444 年世宗皇帝（1418 - 1450）统治时期所发明的。,韩文是唯一一个在日常中特意创造的字母表，该字母表于1444年，在世宗王（1418–1450年在位）统治时期被创造。
King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.,世宗大王为朝鲜王朝的第四任君主，也是最受推崇的君主之一。,朝鲜王朝的第四位国王世宗王是一位备受推崇的君主。
"He originally named the Hangeul alphabet Hunmin Jeongeum, which means ""the correct sounds for the instruction of the people"".",他最初将韩语字母发音表命名为“训民正音”，意思是“用于教导人民的正确发音”。,他原本给韩文文字命名为训民正音，意思是“教导百姓的正确语音”。
There are many theories to how Sanskrit came into existence. One of them is about an Aryan migration from the west into India who brought their language with them.,关于梵语的起源有很多说法。其中之一是雅利安人从西方移民到印度，将自己的语言带到这里。,有許多關於梵語如何產生的理論。其中之一是關於亞利安人從西邊移民到印度並帶著他們的語言。
Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.,梵语是一种古老的语言，能与欧洲的拉丁语相媲美。,梵语是一门古老的语言，可以和欧洲说的拉丁语相提并论。
"The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.",世界上已知最早的书是用梵文写的。《奥义书》编撰完成后，梵文由于等级制度的原因逐渐消失。,世界上已知最早的书籍是用梵语写的。在吠檀多经编纂之后，梵语就因为等级制度而逐渐消亡了。
"Sanskrit is a very complex and rich language, which has served to be the source for many modern Indian languages, just like Latin is the source for European languages like French and Spanish.",梵语是一种博大精深的语言，也是许多现代印度语的起源，就像拉丁语是法语和西班牙语等欧洲语言的起源一样。,梵语是一种非常复杂和丰富的语言，它为许多现代印度语言提供了源头，就像拉丁语是法语和西班牙语等欧洲语言的原型一样。
"With the battle for France over, Germany began to get ready to invade the island of Britain.",对法作战结束后，德国又开始为入侵不列颠岛做准备。,法國之戰結束後，德國開始準備入侵英格蘭島。
"Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.",德国将此次袭击的代号定为“海狮行动”。英国军队从敦刻尔克撤退时失去了大部分重型武器和补给，元气大伤。,德国将这次袭击代号为“海狮行动”。当英国军队从敦刻尔克撤退时，大部分重型武器和补给都已损失，因此军队相当虚弱。
But the Royal Navy was still much stronger than the German Navy (“Kriegsmarine”) and could have destroyed any invasion fleet sent across the English Channel.,但皇家海军还是比德国海军（“Kriegsmarine”）强得多，可以摧毁任何跨越英吉利海峡的入侵舰队。,但英国皇家海军仍远强于德国海军（“战争海军”），足以摧毁任何渡过英吉利海峡的入侵舰队。
"However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.",然而，很少有皇家海军舰艇在潜在的入侵路线附近驻扎，因为海军将领们担心舰艇会被德国的空袭击沉。,然而，由于海军将领们担心德国空军会轰炸它们，因此皇家海军的船只很少部署在可能的入侵路线附近。
"Let's start with an explanation about Italy's plans. Italy was mainly the ""little brother"" of Germany and Japan.",让我们先来解释一下意大利的计划。意大利基本上属于德国和日本的“小兄弟”。,让我们从意大利计划的解释开始。意大利主要是德国和日本的“小弟”。
"It had a weaker army and a weaker navy, although they had just built four new ships right before the beginning of the war.",该国陆军和海军都比较弱，尽管他们在战争开始前不久建造了四艘新舰船。,它的陆军和海军都较弱，尽管战争开始前他们刚刚建造了四艘新船。
"Italy's main goals were African countries. To capture those countries, they would need to have a troop launching pad, so as troops could sail across the Mediterranean Sea and invade Africa.",意大利的主要目标是非洲国家。为了夺取这些国家，他们需要一个军队基地，以便军队可以驶穿地中海，入侵非洲。,意大利的主要目标是非洲国家。为了占领这些国家，他们需要有一个部队起跳点，以便部队可以横渡地中海并入侵非洲。
"For that, they had to get rid of British bases and ships in Egypt. Besides those actions, Italy's battleships were not supposed to do anything else.",为此，他们不得不将英国在埃及的基地和船舰撤出。除了采取这些行动，意大利的战舰本不应该有所行动。,为此，他们必须废除埃及的英国基地和船只。除此之外，意大利的战列舰不应该做任何其他事情。
"Now for Japan. Japan was an island country, just like Britain.",现在来看日本。和英国一样，日本是一个岛国。,现在说说日本。日本是个岛国，跟英国一样。
"Submarines are ships designed to travel underwater, and remain there for an extended amount of time.",潜水艇是为了在水底下行驶而设计的船，而且潜水艇在水面下停留的时间较长。,潜艇是设计用于水下航行并能长时间停留的船只。
Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.,第一次世界大战和第二次世界大战期间都使用了潜水艇。 那时它们的速度很慢，射击范围也非常有限。,潜艇在第一次世界大战和第二次世界大战中被使用。那时候它们非常慢，射程也很有限。
"In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.",在战争开始时，它们大多在海面上航行，但随着雷达的发展和精确度的提高，潜艇被迫潜入水下以免被发现。,战争初期他们大多在海上航行，但随着雷达开始发展和变得更加精确，潜艇不得不潜入水下以避免被发现。
German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,德国潜艇被称为 U 型潜艇。德国人非常擅长导航和操作潜艇。,德国潜艇被称为U艇。德国人非常擅长驾驶和操作他们的潜艇。
"Because of their success with submarines, after the war Germans aren't trusted to have many of them.",由于德国人在潜艇方面很成功，他们在战后不获托管大量潜艇。,由于潜艇方面的成功，战后德国不被信任拥有很多。
"Yes! King Tutankhamun, sometimes referred to as ""King Tut"" or ""The Boy King"", is one of the most well known ancient Egyptian kings in modern times.",是的！图坦卡蒙国王，有时也被称为“图特王”或“少年国王”，他是现代最著名的古埃及国王之一。,太棒了！图坦卡蒙王，有时被称为“图坦卡蒙王”或“少年法老”，是现代最著名的古埃及法老之一。
"Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.",有趣的是，他在古代并不被认为是举足轻重的人物，而且不被记录于大多数古代国王的名单。,有意思的是，他在古代不被认为很重要，而且没有出现在大多数古代帝王名单上。
"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.",然而，1922 年发现了他的墓穴，让他成了名人。虽然有许多过去的坟墓被盗，但这座坟墓几乎未遭破坏。,然而，1922年发现他的墓让他成为名人。虽然许多过去的墓被盗，这个墓几乎未受扰动。
"Most of the items buried with Tutankhamun have been well preserved, including thousands of artefacts made from precious metals and rare stones.",图坦卡蒙的大部分陪葬品都保存完好，其中包括数千件由贵金属和稀有宝石制成的文物。,图坦卡蒙墓中埋藏的大多数物品保存得很好，包括数千件由贵金属和稀有宝石制成的文物。
"The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots.",辐轮的发明使亚述人的战车更轻便、更迅速，行驶起来可以更轻松地超过士兵和其他战车。,辐轮的发明使亚述战车更轻更快，也更能追上士兵和其他战车。
"Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.",他们从致命的十字弓中射出的利箭，能穿透敌军的盔甲。公元前 1000 年前后，亚述人使用了第一批骑兵。,他们致命的弩箭能穿透对手的盔甲。大约公元前1000年，亚述人引入了第一支骑兵。
"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.",骑兵是指在马背上作战的军队。当时尚未发明马鞍，因此亚述骑兵只能骑在光秃秃的马背上作战。,骑兵是一种骑马作战的军队。当时还没有马鞍，所以亚述的骑兵是在马裸露的背上作战。
"We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.",我们知道许多希腊政治家、科学家和艺术家。希腊文化中最有名的人可能是有着传奇色彩的盲人诗人荷马。他创作了希腊文学的两部杰作：《伊利亚特》和《奥德赛》。,我们认识许多希腊政治家、科学家和艺术家。这个文化中最著名的人物可能是荷马，这位传奇盲人诗人创作了两部希腊文学的杰作：史诗《伊利亚特》和《奥德赛》。
Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.,索福克勒斯（Sophocles ）和阿里斯托芬（Aristophanes）仍然是受欢迎的剧作家，他们的戏剧被认为是世界文学中最伟大的作品之一。,索福克勒斯和阿里斯托芬仍然是受欢迎的剧作家，他们的剧作被认为是世界文学中最伟大的作品之一。
"Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.",另一个著名的希腊人是数学家毕达哥拉斯，他最有名的成就是提出了关于直角三角形各边关系的著名定理。,另一位著名的希腊人是数学家毕达哥拉斯，他主要以关于直角三角形边长关系的著名定理而闻名。
There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.,对于说印地语的人口数，有不同的说法。据估计，印地语是世界上第二到第四最常用的语言。,有不同估计关于多少人说印地语。估计它是世界上第二和第四最常见的语言之一。
The number of native speakers varies depending on whether or not very closely related dialects are counted.,母语人数取决于紧密相关的方言是否计算在内。,母语使用人数因是否将非常密切相关的方言计算在内而有所不同。
