src,ref,hyp
喺最初軍事失利之後，埃塞爾雷德同意同奧拉夫達成協議，奧拉夫之後返挪威，想搶返國王寶座，但成敗參半。,"After initial military setbacks, Ethelred was able to agree to terms with Olaf, who returned to Norway to try to gain his kingdom with mixed success.","After the initial military defeat, Ethelred agreed to an agreement with Olaf, who then returned to Norway to reclaim the throne, but the outcome was uncertain."
韓文係唯一特登發明嘅字母表，喺日常生活中廣泛使用。字母表係喺1444年世宗大王 (1418 – 1450) 統治時期發明嘅。,Hangeul is the only purposely invented alphabet in popular daily use. The alphabet was invented in 1444 during the reign of King Sejong (1418 – 1450).,"The Korean alphabet is the only uniquely developed writing system, widely used in daily life; it was invented during the reign of King Sejong the Great (1418 – 1450) in 1444."
世宗大王係朝鮮王朝嘅第四任國王，亦都係其中一個最受尊敬嘅國王。,King Sejong was the fourth king of the Joseon Dynasty and is one of the most highly regarded.,Sejong the Great was the fourth king of the Joseon Dynasty and one of the most respected kings.
佢原先將韓文命名為「訓民正音」，意思係「指導人民嘅正確發音」。,"He originally named the Hangeul alphabet Hunmin Jeongeum, which means ""the correct sounds for the instruction of the people"".","He originally named it Korean as ""Hunminjeongum,"" meaning ""to guide the people's correct pronunciation."""
對於梵文嘅出現，有好多種唔同講法。其中一種係關於雅利安人帶住自己嘅語言由西方遷徙到印度。,There are many theories to how Sanskrit came into existence. One of them is about an Aryan migration from the west into India who brought their language with them.,"There are many different theories about the emergence of Sanskrit, one of which involves the Aryans migrating from the West with their language to India."
梵語係一種古老嘅語言，可以同歐洲使用嘅拉丁語媲美。,Sanskrit is an ancient language and is comparable to the Latin language spoken in Europe.,Sanskrit is an ancient language that can be compared to Latin used in Europe.
世界上已知最古老嘅書係用梵文寫嘅。喺編寫《奧義書》之後，梵文因爲等級制度嘅原因而慢慢消失。,"The earliest known book in the world was written in Sanskrit. After the compilation of Upanishads, Sanskrit just faded due to hierarchy.","The world's oldest known book is written in Sanskrit, and after compiling the Upanishads, Sanskrit gradually disappeared due to the class system."
梵語係一種相當複雜同豐富嘅語言，成爲好多現代印度語言嘅來源，就好似拉丁語係法語同西班牙語等歐洲語言嘅來源一樣。,"Sanskrit is a very complex and rich language, which has served to be the source for many modern Indian languages, just like Latin is the source for European languages like French and Spanish.","Vedic is a complex and rich language that serves as the source for many modern Indian languages, just as Latin serves as the source for French and Spanish and other European languages."
隨住同法國嘅戰事結束，德國開始準備入侵不列顛島。,"With the battle for France over, Germany began to get ready to invade the island of Britain.","As the war with France ended, Germany began preparing to invade the British Isles."
德國將呢次攻擊嘅代號命名為「海獅行動」。英軍喺鄧寇克大撤退嗰陣，冇咗大部分重型武器同補給品，所以軍隊非常疲弱。,"Germany code-named the attack “Operation Sealion”. Most of the British Army's heavy weapons and supplies had been lost when it evacuated from Dunkirk, so the army was fairly weak.","Germany has named this operation ""Operation Sea Lion."" The British army, during the Dunkirk evacuation, lost most of its heavy weapons and supplies, so the troops were extremely weary."
但係皇家海軍依然比德國海軍 (「Kriegsmarine」) 強大得多，可以摧毀所有穿越英吉利海峽嘅入侵艦隊。,But the Royal Navy was still much stronger than the German Navy (“Kriegsmarine”) and could have destroyed any invasion fleet sent across the English Channel.,"However, the Royal Navy was still far more powerful than the German Navy (""Kriegsmarine"") and could destroy any invading fleet passing through the English Channel."
不過，由於海軍上將擔心艦艇會俾德國嘅空襲擊沉，所以好少有皇家海軍艦艇會喺機會比較大嘅入侵路線附近駐紮。,"However, very few Royal Navy ships were based near the likely invasion routes as the admirals were afraid they would be sunk by German air attack.","However, due to the Navy Admiral's concern that ships would be sunk by German air raids, very few Royal Navy ships are stationed near invasion routes with higher chances."
我哋先嚟解釋一下意大利嘅計劃。意大利主要係德國同日本嘅「細佬」。,"Let's start with an explanation about Italy's plans. Italy was mainly the ""little brother"" of Germany and Japan.","Let's first explain Italy's plan. Italy is primarily Germany and Japan's ""little brother."""
就算佢哋喺戰爭開始之前啱啱造咗四艘新嘅船艦，佢擁有嘅軍隊同海軍依然比較弱。,"It had a weaker army and a weaker navy, although they had just built four new ships right before the beginning of the war.","Even though they had just built four new ships before the war started, the army and navy they possessed were still relatively weak."
意大利嘅主要目標係非洲國家。為咗佔領呢啲國家，佢哋需要有一個部隊出發地，方便部隊穿越地中海，入侵非洲。,"Italy's main goals were African countries. To capture those countries, they would need to have a troop launching pad, so as troops could sail across the Mediterranean Sea and invade Africa.","Italy's main target is the African nations. To occupy these countries, they need a base for the troops to cross the Mediterranean and invade Africa."
所以佢哋需要剷除埃及嘅英軍基地同船隻。除咗呢啲行動之外，意大利嘅戰艦冇打算做其他任何事。,"For that, they had to get rid of British bases and ships in Egypt. Besides those actions, Italy's battleships were not supposed to do anything else.","So they need to eliminate the British military bases and ships in Egypt, and apart from these actions, Italy's battleships had no intention of doing anything else."
而家講下日本。日本就好似英國咁，係一個島國。,"Now for Japan. Japan was an island country, just like Britain.","Right now let's talk about Japan. Japan is like the UK, it's an island country."
潛艇係為水底航行、同時喺水底長時間逗留而設計嘅船隻。,"Submarines are ships designed to travel underwater, and remain there for an extended amount of time.",Submarines are vessels designed for underwater navigation and capable of staying submerged for extended periods.
潛艇係喺第一次世界大戰同第二次世界大戰嗰陣所用嘅。當時佢哋嘅速度相當慢，射程亦非常有限。,Submarines were used in World War I and World War II. Back then they were very slow and had a very limited shooting range.,"Submarines were used during World War I and World War II, but at that time they were quite slow and had a very limited range."
戰爭初期，佢哋大多數時間喺海面航行，但係隨住雷達發展而變得更加精確，潛艇被迫喺水底航行，避免俾人發現。,"In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.","During the early stages of the war, they spent most of their time sailing on the surface, but as radar technology advanced, it became more precise, forcing submarines to navigate underwater to avoid detection."
德國潛艇被稱之為U艇。德國人非常擅長潛艇嘅導航同操作。,German submarines were called U-Boats. The Germans were very good at navigating and operating their submarines.,"German submarines are known as U-boats, and the Germans are very skilled in submarine navigation and operation."
由於佢哋喺潛艇方面做得非常之好，戰後嘅德國唔獲信任可以擁有咁多艘潛艇。,"Because of their success with submarines, after the war Germans aren't trusted to have many of them.","Because they did an excellent job with submarines, post-war Germany could not be trusted to have so many."
冇錯！圖坦卡門國王，有時被稱之為「圖特王」或者「少年法老」，係現代最出名嘅古埃及國王之一。,"Yes! King Tutankhamun, sometimes referred to as ""King Tut"" or ""The Boy King"", is one of the most well known ancient Egyptian kings in modern times.","That's right! Tutankhamen, sometimes called ""King Tut"" or ""The Young Pharaoh,"" is one of the most famous ancient Egyptian kings today."
有趣嘅係，佢喺古代冇受到重視，大多數古代國王名單上面，亦都冇佢嘅記錄。,"Interestingly, he was not considered to be very important in ancient times and was not recorded on most ancient king lists.","It's interesting that he wasn't given much importance in ancient times, and his name also doesn't appear in most ancient king lists."
不過，1922 年佢嘅陵墓俾人發現，令佢成為名人。雖然以前有唔少陵墓都俾人盜墓，但係呢座陵墓就幾乎冇受到任何侵擾。,"However, the discovery of his tomb in 1922 made him a celebrity. While many tombs of the past were robbed, this tomb was left virtually undisturbed.","However, his tomb was discovered in 1922, making him a celebrity; although many other tombs had been looted before, this one remained almost untouched."
大多數同圖坦卡門一齊陪葬嘅物品都保存完好，包括幾千件由貴金屬同稀有寶石製成嘅手工藝品。,"Most of the items buried with Tutankhamun have been well preserved, including thousands of artefacts made from precious metals and rare stones.","Most of the items buried with Tutankhamen have been preserved in good condition, including thousands of handicrafts made from precious metals and rare gemstones."
輻條輪嘅發明令到亞述嘅戰車更輕、更快，而且可以更有效咁跑得快過士兵同埋其他戰車。,"The invention of spoke wheels made Assyrian chariots lighter, faster, and better prepared to outrun soldiers and other chariots.","The invention of the spoked wheel made Assyrian chariots lighter, faster, and more effective at running faster than soldiers and other chariots."
從佢哋致命嘅十字弓射出嘅箭，可以穿透敵方士兵嘅盔甲。大概喺公元前 1000 年，亞述人引入咗第一批騎兵。,"Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.","The arrows shot from their deadly crossbows can pierce through enemy soldiers' armor, and around 1000 BC, the Assyrians introduced the first batch of cavalry."
騎兵係指喺馬背上作戰嘅軍隊。因為馬鞍未發明出嚟，所以亞述騎兵就係喺赤裸嘅馬背上面作戰。,"A cavalry is an army that fights on horseback. The saddle had not yet been invented, so the Assyrian cavalry fought on the bare backs of their horses.","The term ""cavalry"" refers to armies that fought from horseback, as the saddle had not yet been invented, so Assyrian cavalry engaged in combat on bare horsebacks."
我哋認識好多希臘政治家、科學家同藝術家。喺呢種文化裡面，最有名嘅可能係傳說中嘅盲人詩人荷馬，佢創作咗兩部希臘文學傑作：詩歌《伊利亞特》同《奧德賽》。,"We know many Greek politicians, scientists, and artists. Possibly the most known person of this culture is Homer, the legendary blind poet, who composed two masterpieces of Greek literature: the poems Iliad and Odyssey.","We know many Greek politicians, scientists, and artists; within this culture, the most famous might be the legendary blind poet Homer, who created two great Greek literary works: the epic poems *The Iliad* and *The Odyssey*."
索福克勒斯同亞里士多芬依然係最享負盛名嘅編劇，佢哋嘅戲劇被認為係世界文學當中最偉大嘅作品之一。,Sophocles and Aristophanes are still popular playwrights and their plays are considered to be among the greatest works of world literature.,"Sophocles and Aristophanes remain the most celebrated playwrights, and their dramas are considered among the greatest works in world literature."
另一位著名嘅希臘人係數學家畢達哥拉斯，最有名嘅係佢有關直角三角形邊關係嘅定理。,"Another famous Greek is a mathematician Pythagoras, mostly known for his famous theorem about relations of the sides of right triangles.","Another famous Greek was the mathematician Pythagoras, most known for his theorem on the relationship between the sides of a right-angled triangle."
究竟有幾多人講印地語，實在有唔同嘅估計。據估計，印地語係介乎全球最多人使用嘅第二至第四種語言。,There are varying estimates for how many people speak Hindi. It is estimated to be between the second and fourth most commonly spoken language in the world.,"It's hard to say exactly how many people speak Hindi, as there are quite different estimates; according to estimates, Hindi is ranked between the second and fourth most widely spoken languages in the world."
講母語嘅人數變化取決於係咪將關係非常接近嘅方言統計喺一齊。,The number of native speakers varies depending on whether or not very closely related dialects are counted.,The number of people speaking a mother tongue depends on whether dialects with very close relationships are statistically grouped together.
估計講印地語嘅人有 3.4 億至 5 億人，高達 8 億人可以聽得明呢種語言。,"Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.","An estimated 340 million to 500 million people speak Hindi, with up to 800 million people able to understand the language."
印地語同烏爾都語喺詞匯方面相似，但係文字方面唔同；喺日常對話之中，兩種語言嘅使用者通常都可以互相理解。,"Hindi and Urdu are similar in vocabulary but different in script; in everyday conversations, speakers of both languages can usually understand each other.","Indonesian and Urdu are similar in vocabulary but different in writing; in everyday conversation, speakers of the two languages can usually understand each other."
15世紀左右，愛沙尼亞北部受到德國文化嘅影響好大。,"Around the 15th century, northern Estonia was under great cultural influence of Germany.","Around the 15th century, northern Estonia was heavily influenced by German culture."
一啲德國僧侶爲咗拉近上帝同當地人嘅距離，於是發明咗愛沙尼亞文字語言。,"Some German monks wanted to bring God closer to the native people, so they invented the Estonian literal language.",Some German monks invented the Estonian written language to bridge the gap between God and the locals.
佢取自德語字母，同時加咗一個字符 「Õ/õ」。,"It was based on the German alphabet and one character ""Õ/õ"" was added.","It derives from German letters and adds one character, 'Õ/õ'."
隨住時間流逝，好多借用德語嘅生字，都融合埋一齊。呢個係啟蒙運動嘅開始。,"As time passed, many words that were borrowed from German coalesced. This was the beginning of enlightenment.","As time passed, many German loanwords merged together, marking the beginning of the Enlightenment movement."
傳統上，王位繼承人會喺完成學業之後直接參軍。,"Traditionally, the heir to the throne would go straight into the military after finishing school.","Traditionally, the heir to the throne would join the military directly after completing their studies."
不過查理斯就選擇入讀劍橋大學三一學院，修讀人類學同考古學，後來又修讀咗歷史，獲得2:2嘅成績（二等二級學位）。,"However, Charles went to university at Trinity College, Cambridge where he studied Anthropology and Archaeology, and later History, earning a 2:2 (a lower second class degree).","However, Charles chose to attend Trinity College, Cambridge, studying anthropology and archaeology, later also studying history, and achieving a 2:2 grade (second-class degree)."
查理斯係第一個擁有學士學位嘅英國皇室成員。,Charles was the first member of the British Royal Family to be awarded a degree.,Charles was the first British royal member to have a bachelor's degree.
歐洲土耳其 (巴爾幹半島嘅色雷斯東部或者魯梅利亞) 佔咗呢個國家 3% 嘅領土。,European Turkey (eastern Thrace or Rumelia in the Balkan peninsula) includes 3% of the country.,Europe Turkey (Thrace in the Balkan Peninsula or Rumelia) occupies 3% of this country's territory.
"土耳其嘅領土長超過 1,600公里 (1,000 英里)，闊 800 公里 (500 英里) ，大致上係一個長方形。","The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.","Turkey's territory is over 1,600 kilometers (1,000 miles) long and 800 kilometers (500 miles) wide, roughly rectangular in shape."
"土耳其嘅面積，包括湖泊，佔地 783,562 平方公里 (300,948平方英里)，其中 755,688 平方公里 (291,773平方英里) 位於亞洲西南部，23,764平方公里 (9,174平方英里) 喺歐洲。","Turkey's area, including lakes, occupies 783,562 square kilometres (300,948 sq mi), of which 755,688 square kilometres (291,773 sq mi) are in south west Asia and 23,764 square kilometres (9,174 sq mi) in Europe.","Turkey's total area, including lakes, covers 783,562 square kilometers (300,948 square miles), with 755,688 square kilometers (291,773 square miles) located in southwestern Asia and 23,764 square kilometers (9,174 square miles) in Europe."
土耳其按面積計，係世界第 37 大嘅國家，佢嘅面積大概係法國本土同英國嘅總和。,"Turkey's area makes it the world's 37th-largest country, and is about the size of Metropolitan France and the United Kingdom combined.","Turkey is the world's 37th largest country by area, roughly the size of mainland France and the United Kingdom combined."
土耳其三面環海：西面係愛琴海，北面係黑海，南面係地中海。,"Turkey is encircled by seas on three sides: the Aegean Sea to the west, the Black Sea to the north and the Mediterranean Sea to the south.","Turkey is surrounded by three seas: the Aegean Sea to the west, the Black Sea to the north, and the Mediterranean Sea to the south."
盧森堡歷史悠久，不過佢嘅獨立可以追溯到1839年。,Luxembourg has a long history but its independence dates from 1839.,"Luxembourg has a long history, but its independence can be traced back to 1839."
今時今日，比利時嘅部分國土曾經屬於盧森堡嘅一部分，但喺 1830 年代比利時革命之後，成為咗比利時嘅一部分。,Present-day parts of Belgium were part of Luxembourg in the past but became Belgian after the 1830s Belgian Revolution.,"At this point in time, parts of Belgium were once part of Luxembourg, but after the Belgian Revolution of the 1830s, they became part of Belgium."
盧森堡一直想保持中立國角色，不過佢喺第一次世界大戰同第二次世界大戰嗰陣，都曾經俾德國佔領。,Luxembourg has always tried to remain a neutral country but it was occupied in both World War I and World War II by Germany.,"Luxembourg has always sought to maintain its role as a neutral country, but it was occupied by Germany during both World War I and World War II."
盧森堡喺 1957 年成為呢個組織嘅創始國，時至今日呢個組織叫做歐盟。,In 1957 Luxembourg became a founding member of the organization which is today known as the European Union.,"Luxembourg became the founding country of this organization in 1957, and today this organization is called the European Union."
杜克耶堡係一座位於帕羅地區上部 (龐地村) 嘅廢棄堡壘，兼佛教寺院。,The Drukgyal Dzong is a ruined fortress and Buddhist monastery in the upper part of the Paro District (in Phondey Village).,Duke Castle is an abandoned fortress and Buddhist temple located in the upper part of the Paro region (Pongde Village).
相傳扎卜德龍·恩加旺·南蓋爾喺 1649 年建造咗呢個堡壘，嚟到紀念佢打敗西藏蒙古聯軍。,"It is said that in 1649, Zhabdrung Ngawang Namgyel created the fortress to commemorate his victory against the Tibetan-Mongol forces.","According to legend, Tsapodlong Enkawang Nanggel built this fortress in 1649 to commemorate his victory over the Tibetan-Mongol alliance."
1951 年，一場大火淨係燒剩杜克耶堡嘅一啲遺跡，比如扎卜德龍·恩加旺·南賈爾嘅畫像。,"In 1951, a fire caused for only some of the relics of the Drukgyal Dzong to remain, such as the image of Zhabdrung Ngawang Namgyal.","In 1951, a fire left only some ruins of Duk耶堡, such as the portrait of Zabderon Eng旺 Nangar."
堡壘喺大火之後得到保育同保護，依然係不丹最引人矚目嘅景點之一。,"After the fire, the fortress was preserved and protected, remaining to be one of Bhutan's most sensational attractions.","The fortress, after being saved from the大火, has been conserved and protected, remaining one of the most eye-catching attractions in Bhutan."
喺18世紀，柬埔寨發現自己夾喺兩個強大嘅鄰國泰國同越南之間。,"During the 18th century Cambodia found itself squeezed between two powerful neighbors, Thailand and Vietnam.","In the 18th century, Cambodia found itself caught between two powerful neighboring countries, Thailand and Vietnam."
泰國人喺 18 世紀多次入侵柬埔寨，並喺 1772 年摧毀金邊。,The Thais invaded Cambodia several times in the 18th century and in 1772 they destroyed Phnom Phen.,The Thais invaded Cambodia multiple times in the 18th century and destroyed Phnom Penh in 1772.
越南人亦都喺 18 世紀末入侵柬埔寨。,In the last years of the 18th century the Vietnamese also invaded Cambodia.,The Vietnamese also invaded Cambodia in the late 18th century.
18%嘅委內瑞拉人失業，而大部分有嘢做嘅人都係從事唔正規嘅經濟活動。,"Eighteen percent of Venezuelans are unemployed, and most of those who are employed work in the informal economy.","Eighteen percent of Venezuelans are unemployed, and most of those who have jobs are engaged in informal economic activities."
三分二嘅委內瑞拉人從事服務行業，近四分一嘅國民喺工廠打工，五分一嘅國民從事耕作。,"Two thirds of Venezuelans who work do so in the service sector, nearly a quarter work in industry and a fifth work in agriculture.","Three out of every five Venezuelans work in the service industry, nearly one out of every four citizens work in factories, and one out of every five citizens are engaged in farming."
就算淨係得百分之一嘅人口從事石油行業，但由於委內瑞拉係石油淨出口國，所以石油係呢個國家嘅重要行業。,"An important industry for Venezuelans is oil, where the country is a net exporter, even though only one percent work in the oil industry.","Even if only one percent of the population is involved in the oil industry, oil is an important industry for this country because Venezuela is a net oil exporter."
喺國家獨立初期，新加坡植物園嘅專業知識幫咗呢個島一把，搖身一變成一個熱帶花園城市。,"Early in the nation's independence, Singapore Botanic Gardens' expertise helped to transform the island into a tropical Garden City.","During the early days of national independence, the expertise of Singapore's Botanic Gardens helped the island transform into a tropical garden city."
1981 年，一種名為卓錦萬代蘭嘅雜交蘭花品種獲選為呢個國家嘅國花。,"In 1981, Vanda Miss Joaquim, an orchid hybrid, was chosen as the nation's national flower.","In 1981, a hybrid orchid variety named Zuo Jin Wan Dai Lan was selected as the national flower of this country."
每年十月左右，接近一百五十萬隻草食動物為咗雨水，由北部嘅山越過馬拉河去南部嘅平原。,"Every year around October nearly 1.5 million herbivores travel towards the southern plains, crossing the Mara River, from the northern hills for the rains.","Around October each year, nearly one and a half million herbivores cross the马拉河 from the north to the southern plains in search of rainwater."
然後喺4月左右落完雨之後，經過西部重返北方，再次穿過馬拉河。,"And then back to the north through the west, once again crossing the Mara river, after the rains in around April.","Then after the rain around April ended, it passed through the west and returned north, crossing the马拉河 again."
塞倫蓋蒂地區包括坦桑尼亞嘅塞倫蓋蒂國家公園、恩戈羅戈羅保護區同馬斯瓦禁獵區，以及肯雅嘅馬賽馬拉國家保護區。,"The Serengeti region contains the Serengeti National Park, the Ngorongoro Conservation Area and Maswa Game Reserve in Tanzania and the Maasai Mara National Reserve in Kenya.","The Serengeti region includes Tanzania's Serengeti National Park, Ngorongoro Conservation Area, and Maswa Game Reserve, as well as Kenya's Maasai Mara National Reserve."
學習創作互動媒體要有常規同傳統嘅技能，以及喺互動課堂入面掌握嘅工具（分鏡板、音訊同視訊編輯、故事敍述等）。,"Learning to create interactive media requires conventional and traditional skills, as well as tools mastered in interactive classes (storyboarding, audio and video editing, story telling, etc.)","Mastering creative interactive media requires conventional and traditional skills, as well as the tools mastered in interactive classrooms (storyboards, audio and video editing, narrative storytelling, etc.)."
互動設計需要妳重新評估對媒體製作嘅假設，同埋學會用非線性嘅方式思考。,Interactive design requires that you re-assess your assumptions about media production and learn to think in a non-linear ways.,Interaction design requires you to reevaluate your assumptions about media production and learn to think in non-linear ways.
互動設計要求項目嘅各個部件互相連接，但同時又可以成為一個單獨嘅實體。,"Interactive design requires that components of a project connect to each other, but also make sense as a separate entity.",The interactive design requirements specify that each component of the project must be interconnected yet also capable of functioning as a standalone entity.
變焦鏡頭嘅缺點係，焦距嘅複雜程度同達到一定焦距範圍所需嘅鏡頭數量，都要比定焦鏡頭高得多。,The disadvantage of zoom lenses is that the focal complexity and number of lens elements required to achieve a range of focal lengths is much greater than for prime lenses.,The drawback of zoom lenses is that the complexity of the focal length and the number of lenses required to achieve a certain focal length range are much higher than those of prime lenses.
但隨住鏡頭製造商喺鏡頭生產方面達到嘅標準越高，上述提及嘅一點，就唔再成問題。,This is becoming less of an issue as lens manufacturers achieve higher standards in lens production.,"But as long as the camera lens manufacturers reach higher standards in lens production, the aforementioned point is no longer an issue."
咁樣就可以令到變焦鏡頭拍到同定焦鏡頭一樣靚嘅畫質。,This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.,That way the zoom lens can capture equally beautiful quality as the prime lens.
變焦鏡頭嘅另一個缺點，就係鏡頭嘅最大光圈 (速度) 通常比較低。,Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.,The other drawback of zoom lenses is that their maximum aperture (speed) is usually lower.
咁樣會令到平價變焦鏡頭好難喺冇閃光燈嘅弱光條件之下使用。,This makes inexpensive zoom lenses hard to use in low-light conditions without a flash.,That's why it's so difficult to use budget zoom lenses in low-light conditions without a flash.
喺嘗試將電影轉成 DVD 格式嗰陣，其中最常見嘅問題就係過度掃描。,One of the most common problems when trying to convert a movie to DVD format is the overscan.,"When trying to convert a movie to DVD format, the most common problem is overscan."
大多數電視節目製作嘅目的，都係為咗取悅大眾。,Most televisions are made in a way to please the general public.,The main purpose of most television program production is to please the audience.
所以，你喺電視上睇到嘅所有嘢，都係俾人剪咗邊框、頂部、底部同側面。,"For that reason, everything you see on the TV had the borders cut, top, bottom and sides.","So, everything you see on TV has been cropped of the borders, top, bottom, and sides."
咁樣做係為咗確保圖像覆蓋成個螢幕。呢個就系所謂嘅過度掃描。,This is made to ensure that the image covers the whole screen. That is called overscan.,"This is done to ensure the image covers the entire screen, which is what's known as overscan."
遺憾嘅係，當你製作 DVD 嗰陣，佢嘅邊框好有可能都會畀人剪咗，如果影片嘅字幕離底部太近，佢哋就唔可以完整咁顯示出嚟。,"Unfortunately, when you make a DVD, it's borders will most likely be cut too, and if the video had subtitles too close to the bottom, they won't be fully shown.","Unfortunately, when you create a DVD, its borders are likely to be cropped if the video's subtitles are too close to the bottom, and they won't display properly."
呢座傳統嘅中世紀城堡長期以嚟一直激發大家嘅想象力，令人聯想到賽馬、宴會同亞瑟王嘅騎士精神。,"The traditional medieval castle has long inspired the imagination, conjuring up images of jousts, banquets and Arthurian chivalry.","This traditional medieval castle has long inspired people's imagination, evoking associations with horse racing, banquets, and King Arthur's knights."
即使企喺有千年歷史嘅廢墟之中，仍然可以令人回憶起戰爭嘅氣息，仿彿可以聽到石春上面馬蹄嘅咔嗒聲，同埋喺地牢坑傳上嚟嘅恐懼感。,"Even standing amidst thousand year-old ruins it is easy to bring to mind the sounds and smells of battles long gone, to almost hear the clatter of hooves on the cobbles and to smell the fear rising from the dungeon pits.","Even amidst the ruins of a site with millennia of history, one can still sense the atmosphere of war, as if hearing the clatter of hooves on stone and the dread that rises from the dungeon pit."
但我哋嘅想象係咪建立喺現實之上嘅呢？當初點解要起城堡呢？佢哋係點樣設計同建造嘅呢？,But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?,But is our imagination really based on reality? Why were the castles built in the first place? How were they designed and constructed?
柯爾比·慕克斯盧城堡係呢個時期嘅典型建築，與其話係一座真正嘅城堡，不如話係一所設防嘅大屋。,"Typical for the period, Kirby Muxloe Castle is more of a fortified house than a true castle.","Cobble Muxul Castle is a typical building of this period, more like a fortified manor house than a true castle."
佢咁大嘅玻璃窗同咁薄嘅牆，係冇辦法長期抵御持續嘅攻擊。,Its large glazed windows and thin walls would not have been able to resist a determined attack for long.,Its huge glass windows and thin walls are no match for sustained attacks.
喺 1480 年代，黑斯廷斯勛爵開始起呢座城堡，當時，呢個國家相對和平，只需要防御一小班遊蕩嘅強盜。,"In the 1480s, when its construction was begun by Lord Hastings, the country was relatively peaceful and defense was only required against small bands of roving marauders.","In the 1480s, Lord Hastings began building this castle, and at that time, the country was relatively peaceful, requiring defense only against a small group of roving bandits."
權力平衡係歐洲國家力求維護所有歐洲國家主權嘅一種制度。,The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.,The balance of power is a system that European nations strive to maintain to preserve the sovereignty of all European countries.
呢個概念就係，所有歐洲國家都一定要設法阻止一家獨大，所以各國政府經常變換盟友，從而保持平衡。,"The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.","This concept is that all European countries must strive to prevent any single entity from dominating, so governments frequently shift alliances to maintain balance."
西班牙王位繼承戰，標誌住第一次以權力平衡為中心嘅戰爭。,The War of Spanish Succession marked the first war whose central issue was the balance of power.,The Spanish Succession War marked the first war centered on power balance.
當中標誌住一個重大嘅轉變，因為歐洲大國唔再將宗教戰爭當成借口。正因如此，三十年戰爭被稱為最後一場宗教戰爭。,"This marked an important change, as European powers would no longer have the pretext of being religious wars. Thus, the Thirty Years' War would be the last war to be labeled a religious war.","The significant turning point was marked because major European powers no longer used religious wars as an excuse, which is why the Thirty Years' War was called the last religious war."
公元前 356 年 7 月 21 號，以弗所嘅阿提密斯神殿俾黑若斯達特斯縱火燒毁。,"The temple of Artemis at Ephesus was destroyed on July 21, 356 BCE in an act of arson committed by Herostratus.","On July 21, 356 BC, the Artemis Temple in Ephesus was set ablaze by Herostratus."
據聞，佢嘅動機係不惜一切代價博取名聲。以弗所人相當憤怒，宣稱永遠都唔會記錄黑若斯達特斯呢個名。,"According to the story, his motivation was fame at any cost. The Ephesians, outraged, announced that Herostratus' name never be recorded.","I heard his motivation is to gain fame at any cost, and the people of Ephesus are quite angry, claiming they will never record the name of Blackstar."
好彩希臘歷史學家斯特拉波記低佢嘅名，所以我哋今日先至可以知道呢個人。呢座神殿喺亞歷山大大帝出生嘅同一晚被破壞。,"The Greek historian Strabo later noted the name, which is how we know today. The temple was destroyed on the same night that Alexander the Great was born.","Since the Greek historian Strabo recorded his name, that's why we can know this person today; this temple was destroyed on the same night as Alexander the Great's birth."
身為國王嘅亞歷山大提出要出錢重建神殿，但佢嘅提議被否決。後嚟，亞歷山大駕崩之後，呢座神殿喺公元前 323 年重建。,"Alexander, as king, offered to pay to rebuild the temple, but his offer was denied. Later, after Alexander died, the temple was rebuilt in 323 BCE.","Alexander the King proposed to fund the reconstruction of the temple, but his proposal was rejected. Later, after Alexander's death, the temple was rebuilt in 323 BC."
確保你隻手盡可能放鬆啲，同時仲要正確噉敲擊所有音符 - 同埋盡量唔好用手指做太多無謂嘅動作。,Make sure your hand is as relaxed as possible while still hitting all the notes correctly - also try not to make much extraneous motion with your fingers.,Make sure to relax your hand as much as possible while also striking all the notes correctly - and try not to use your fingers for too much unnecessary movement.
咁樣就可以將你嘅疲勞程度盡量減輕。記住，冇必要好似彈鋼琴咁， 咁用力敲擊琴鍵嚟增加音量。,"This way, you will tire yourself out as little as possible. Remember there's no need to hit the keys with a lot of force for extra volume like on the piano.","That way you can minimize your fatigue level. Remember, there's no need to hit the piano keys as hard as playing the piano to increase the volume."
要增加手風琴嘅音量，你可以喺風箱施加更大嘅壓力或提高速度。,"On the accordion, to get extra volume, you use the bellows with more pressure or speed.","To increase the accordion's volume, you can apply more pressure or increase the speed on the bellows."
神秘主義係追求終極真相、神性、屬靈真理或者係同上帝交流，同時尋求身份認同或者自我意識形態。,"Mysticism is the pursuit of communion with, identity with, or conscious awareness of an ultimate reality, divinity, spiritual truth, or God.","Mysticism is the pursuit of ultimate truth, divinity, spiritual reality, or communication with God, while also seeking identity or self-ideology."
